iter,train_loss,train_acc,test_loss,test_acc,time
1,2.305261,10.000000,2.305261,10.000000,0.000000
2,2.386602,10.000000,2.386601,10.000000,0.004584
3,2.403648,10.148000,2.401282,10.280000,0.004422
4,2.351542,11.518000,2.345388,11.980000,0.004227
5,2.356058,10.244000,2.353267,10.350000,0.004185
6,2.198049,17.432000,2.187905,18.080000,0.004822
7,2.147141,15.342000,2.128745,16.440000,0.004700
8,2.079116,17.878000,2.054319,18.220000,0.004610
9,2.048465,19.130000,2.031177,19.340000,0.004741
10,1.958664,21.930000,1.937024,22.250000,0.003408
11,1.940755,22.254000,1.921043,22.740000,0.003693
12,1.909740,25.130000,1.887167,25.870000,0.004477
13,1.936061,23.348000,1.907123,24.680000,0.003644
14,1.892939,27.228000,1.866735,28.300000,0.005560
15,1.930833,24.064000,1.904206,24.910000,0.005505
16,1.920944,24.284000,1.885694,25.960000,0.003706
17,1.850592,27.298000,1.821386,28.780000,0.003291
18,1.876937,25.172000,1.851167,26.350000,0.004598
19,1.862752,26.954000,1.821694,28.430000,0.005208
20,1.835722,27.648000,1.803018,29.300000,0.004688
21,1.846954,27.208000,1.811161,29.130000,0.006253
22,1.793978,31.048000,1.761987,32.590000,0.005410
23,1.809329,30.300000,1.770374,32.230000,0.005061
24,1.772906,31.404000,1.738964,33.330000,0.005742
25,1.767438,31.882000,1.737170,34.140000,0.005168
26,1.720896,33.664000,1.681098,35.020000,0.004204
27,1.711613,34.830000,1.687009,35.620000,0.004846
28,1.712602,35.684000,1.657103,38.220000,0.004738
29,1.683289,35.922000,1.653895,37.570000,0.005550
30,1.731313,32.186000,1.697797,33.380000,0.004238
31,1.662939,37.870000,1.644585,38.500000,0.005556
32,1.656896,37.968000,1.620574,38.960000,0.004875
33,1.654639,36.204000,1.637037,36.900000,0.004865
34,1.651142,37.434000,1.597777,39.430000,0.003388
35,1.607780,39.832000,1.584024,41.070000,0.004333
36,1.634135,39.400000,1.569210,41.840000,0.003615
37,1.591500,40.470000,1.575500,40.070000,0.004473
38,1.602383,40.956000,1.562514,42.200000,0.004052
39,1.631761,38.094000,1.577029,40.640000,0.004690
40,1.560619,41.856000,1.533232,42.570000,0.007230
41,1.536586,43.658000,1.504165,43.220000,0.003949
42,1.617220,38.648000,1.623483,38.340000,0.004983
43,1.563257,39.712000,1.535653,41.970000,0.004975
44,1.524798,43.930000,1.493387,44.420000,0.003349
45,1.502303,43.698000,1.471502,44.630000,0.004648
46,1.495097,43.610000,1.479156,43.710000,0.004878
47,1.521518,43.316000,1.508650,43.940000,0.003996
48,1.460195,45.760000,1.430320,46.640000,0.005509
49,1.462892,46.186000,1.472444,45.430000,0.003366
50,1.527183,42.438000,1.533081,42.730000,0.007208
51,1.510473,42.516000,1.482671,43.020000,0.003903
52,1.506449,43.340000,1.517884,42.210000,0.006054
53,1.397652,48.860000,1.391663,48.940000,0.004355
54,1.501342,40.896000,1.497663,40.460000,0.004892
55,1.418286,48.152000,1.403849,48.790000,0.003510
56,1.424574,46.052000,1.375510,48.040000,0.006478
57,1.410990,47.076000,1.392166,47.860000,0.005922
58,1.356589,50.314000,1.342144,50.960000,0.004931
59,1.366800,50.836000,1.353543,51.100000,0.005650
60,1.341943,50.446000,1.319429,51.110000,0.005458
61,1.361488,49.920000,1.333610,51.030000,0.004265
62,1.339186,49.690000,1.318497,50.650000,0.005117
63,1.333350,51.102000,1.332933,51.530000,0.005453
64,1.374182,48.624000,1.388008,48.390000,0.003866
65,1.320107,52.028000,1.298501,52.710000,0.005363
66,1.286608,52.548000,1.254288,53.340000,0.003885
67,1.355915,49.594000,1.363895,50.180000,0.005908
68,1.267924,54.580000,1.247780,55.210000,0.004841
69,1.255436,53.726000,1.251201,54.020000,0.005737
70,1.312075,49.702000,1.287557,50.740000,0.005767
71,1.263000,53.586000,1.247028,54.250000,0.005071
