iter,train_loss,train_acc,test_loss,test_acc,time
1,2.315466,10.000000,2.315466,10.000000,0.000000
2,2.336797,10.000000,2.336792,10.000000,0.046802
3,2.360048,10.000000,2.360310,10.000000,0.014898
4,2.365865,10.026000,2.366289,10.060000,0.013387
5,2.358141,10.580000,2.358216,10.650000,0.023115
6,2.352505,12.050000,2.352140,12.290000,0.019226
7,2.325234,12.042000,2.324145,12.110000,0.018261
8,2.296365,12.006000,2.292861,11.980000,0.014051
9,2.290914,11.706000,2.288704,11.770000,0.017399
10,2.269948,11.114000,2.264593,10.990000,0.015451
11,2.250243,14.554000,2.248016,14.680000,0.015565
12,2.196755,15.926000,2.189583,16.880000,0.014630
13,2.145760,16.998000,2.135227,17.980000,0.015216
14,2.153067,14.462000,2.141580,15.320000,0.015330
15,2.153541,16.978000,2.141691,17.720000,0.014838
16,2.096774,20.396000,2.084259,21.580000,0.016424
17,2.096146,19.950000,2.087644,20.980000,0.016766
18,2.056891,21.140000,2.040304,22.390000,0.020512
19,2.050777,22.258000,2.035126,23.130000,0.017986
20,2.010159,23.072000,1.992700,24.190000,0.021378
21,1.978569,24.406000,1.958021,25.560000,0.017315
22,1.969377,24.094000,1.946175,25.480000,0.014481
23,1.987014,23.968000,1.961710,25.230000,0.015759
24,1.961921,24.962000,1.935531,26.440000,0.018858
25,1.939286,25.592000,1.912206,27.120000,0.021085
26,1.956463,24.950000,1.923363,26.450000,0.017265
27,1.944751,25.446000,1.912641,26.930000,0.014567
28,2.011928,23.828000,1.987550,24.740000,0.013729
29,1.935781,26.892000,1.900342,28.500000,0.019740
30,1.904156,27.790000,1.868109,29.580000,0.015263
31,1.902957,27.690000,1.865548,29.200000,0.015622
32,1.979813,24.486000,1.938289,26.100000,0.019089
33,1.955653,25.156000,1.921221,26.830000,0.019271
34,1.961495,26.778000,1.935761,28.320000,0.014124
35,2.038899,24.888000,2.011978,26.590000,0.017938
36,1.972562,26.964000,1.922334,29.480000,0.014315
37,1.884692,28.822000,1.844357,31.150000,0.017829
38,1.880461,29.186000,1.836906,31.950000,0.017277
39,1.870693,29.882000,1.826258,32.230000,0.016374
40,1.853498,30.560000,1.813570,32.800000,0.014025
41,1.854355,30.412000,1.805385,32.790000,0.023285
42,1.878163,30.492000,1.831646,32.790000,0.014734
43,1.842360,31.626000,1.798393,34.150000,0.014849
44,1.820131,31.190000,1.778838,33.800000,0.015021
45,1.796553,33.116000,1.757382,35.020000,0.013460
46,1.775629,33.882000,1.733279,35.780000,0.016508
47,1.790627,33.952000,1.741428,36.230000,0.017837
48,1.790960,33.928000,1.742432,36.400000,0.017714
49,1.771683,34.790000,1.727254,37.040000,0.017164
50,1.773919,34.698000,1.728723,36.740000,0.020562
51,1.773450,33.816000,1.719437,35.870000,0.012441
52,1.738045,35.132000,1.692594,37.360000,0.012420
53,1.744211,35.490000,1.696984,37.780000,0.017662
