iter,train_loss,train_acc,test_loss,test_acc,time
1,4.679349,1.000000,4.679349,1.000000,0.000000
2,4.653218,1.000000,4.653216,1.000000,0.000000
3,4.430098,2.802000,4.411854,2.850000,0.000000
4,4.336563,3.532000,4.314325,3.910000,0.000000
5,4.335014,3.286000,4.323898,3.550000,0.022591
6,4.319712,3.722000,4.308017,3.830000,0.026285
7,4.413134,2.370000,4.405677,2.440000,0.022008
8,4.377501,2.892000,4.369427,3.080000,0.022973
9,4.363182,2.998000,4.357818,2.910000,0.022127
10,4.306407,3.954000,4.292262,4.090000,0.022436
11,4.324533,3.672000,4.317475,3.740000,0.024842
12,4.286895,4.118000,4.277776,4.410000,0.025013
13,4.307791,4.112000,4.299368,4.310000,0.022712
14,4.460268,1.948000,4.463374,1.930000,0.021997
15,4.414199,3.208000,4.413747,3.040000,0.024179
16,4.421494,3.012000,4.417282,3.060000,0.021621
17,4.432847,2.722000,4.426971,2.740000,0.022466
18,4.386535,3.188000,4.379330,3.190000,0.023982
19,4.475536,2.374000,4.470891,2.390000,0.026850
20,4.506334,2.388000,4.500390,2.530000,0.023440
21,4.543583,3.102000,4.541915,3.030000,0.020853
22,4.519384,3.256000,4.515192,3.320000,0.022689
23,4.555021,3.174000,4.551712,3.230000,0.023637
24,4.527945,2.712000,4.526564,2.750000,0.026375
25,4.601850,2.442000,4.595074,2.500000,0.022780
26,4.744697,2.616000,4.730641,2.400000,0.028430
27,4.914312,1.564000,4.909004,1.760000,0.022069
28,4.789715,1.412000,4.780943,1.450000,0.024274
29,4.717249,1.770000,4.704233,1.850000,0.023107
30,4.742381,2.204000,4.748072,2.070000,0.021582
31,4.752014,2.770000,4.758708,2.510000,0.023155
32,4.610041,2.924000,4.597580,3.150000,0.022473
33,4.703341,3.188000,4.697027,3.110000,0.024224
34,4.673134,2.528000,4.662108,2.650000,0.028389
35,5.837538,1.594000,5.903398,1.560000,0.021430
36,4.726592,2.052000,4.709366,2.270000,0.022157
37,4.654762,2.980000,4.635002,3.150000,0.025479
38,4.842558,2.186000,4.834535,2.370000,0.026656
39,5.033862,1.698000,5.043181,1.920000,0.026796
40,4.858573,1.662000,4.852427,1.770000,0.022531
41,5.252883,2.604000,5.255848,2.710000,0.026528
42,4.945929,1.652000,4.944261,1.690000,0.022629
43,5.738496,1.624000,5.800595,1.730000,0.021444
44,4.987754,1.232000,4.990113,1.370000,0.024712
45,5.252441,1.580000,5.292154,1.580000,0.025288
46,5.786712,1.730000,5.896935,1.700000,0.023112
47,5.789871,1.544000,5.854566,1.700000,0.023274
48,5.189344,2.308000,5.212606,2.380000,0.022743
49,5.323589,3.670000,5.332916,4.070000,0.022823
50,4.928557,3.092000,4.934933,3.250000,0.025685
51,5.231223,2.742000,5.267331,2.830000,0.021570
52,4.755101,2.826000,4.759645,2.930000,0.023690
53,4.536758,3.332000,4.529929,3.460000,0.022266
54,5.863930,2.846000,5.933351,3.150000,0.033932
55,10.230813,1.260000,10.913421,1.200000,0.022615
56,5.700491,1.580000,5.795731,1.540000,0.020886
57,4.609883,2.254000,4.601882,2.300000,0.024730
58,5.100768,2.072000,5.111311,1.980000,0.023822
59,4.712651,2.928000,4.709088,3.210000,0.020979
60,4.490268,3.080000,4.488213,3.130000,0.022679
61,4.421999,3.406000,4.418560,4.170000,0.029226
62,4.410299,2.472000,4.405059,2.740000,0.025722
63,4.541886,3.310000,4.558365,3.330000,0.022992
64,4.516901,3.718000,4.530404,3.910000,0.024205
65,4.395993,3.524000,4.395619,3.700000,0.021167
66,4.493080,3.384000,4.500461,3.620000,0.023881
67,4.452762,3.984000,4.457844,4.250000,0.024491
68,4.508852,4.080000,4.517754,4.340000,0.025136
69,4.415914,3.474000,4.415788,3.500000,0.026617
70,9.555877,1.106000,10.456844,1.060000,0.024678
71,4.390950,3.954000,4.398835,4.120000,0.026065
72,6.975619,1.152000,7.288548,1.150000,0.026177
73,4.475589,2.904000,4.477095,3.010000,0.023273
74,4.479298,3.190000,4.466340,3.220000,0.022548
75,4.724790,2.746000,4.723876,2.910000,0.024882
76,4.624113,3.358000,4.624488,3.550000,0.024949
77,4.447079,3.512000,4.454827,3.640000,0.022228
78,4.387871,3.400000,4.381839,3.550000,0.021751
79,4.472888,3.742000,4.477275,3.880000,0.023562
80,4.385733,3.804000,4.400358,3.760000,0.030596
81,5.093040,3.932000,5.092046,3.950000,0.023469
82,5.290994,3.682000,5.300134,3.480000,0.023115
83,5.300499,4.350000,5.318247,4.360000,0.024975
84,6.345965,4.552000,6.379814,4.310000,0.022485
85,7.073329,3.958000,7.109020,3.930000,0.023550
86,4.843702,4.140000,4.844478,3.990000,0.025768
87,5.850597,4.438000,5.886523,4.310000,0.023137
88,5.035965,4.260000,5.041602,4.200000,0.024134
89,5.154081,4.534000,5.185856,4.580000,0.023454
90,4.743707,4.742000,4.739094,4.760000,0.022965
91,5.842101,3.352000,5.905626,3.610000,0.023269
92,5.813157,3.902000,5.919710,4.050000,0.022450
93,7.500784,3.318000,7.743357,3.330000,0.021779
94,6.648807,3.620000,6.735631,3.860000,0.024139
95,5.544721,3.486000,5.636343,3.800000,0.021233
96,5.627431,4.626000,5.679088,5.080000,0.021949
97,4.565896,4.978000,4.586202,5.170000,0.020753
98,4.945334,4.914000,4.982505,5.170000,0.022635
99,4.932177,4.794000,4.973664,5.110000,0.020791
100,5.083703,5.066000,5.117530,5.190000,0.025043
101,4.818206,5.168000,4.833002,5.540000,0.023990
102,4.885940,4.938000,4.928294,5.210000,0.023173
103,4.876541,5.138000,4.892563,5.340000,0.021214
104,4.468152,5.434000,4.475870,5.680000,0.022335
105,4.700021,4.614000,4.735949,5.010000,0.023777
106,4.471449,5.470000,4.475240,5.500000,0.026107
107,4.501635,4.990000,4.505036,5.220000,0.023862
108,4.580889,5.110000,4.567177,5.290000,0.022797
109,4.205198,5.038000,4.205284,5.040000,0.021940
110,4.284316,5.846000,4.277221,5.890000,0.024054
111,4.337397,5.864000,4.328439,5.920000,0.023529
112,4.277487,6.274000,4.261235,6.440000,0.021289
113,4.260707,6.178000,4.246046,6.050000,0.024793
