iter,train_loss,train_acc,test_loss,test_acc,time
1,2.306137,10.000000,2.306137,10.000000,0.000000
2,2.349269,10.000000,2.349268,10.000000,0.028096
3,2.344846,10.000000,2.344386,10.000000,0.024854
4,2.282222,12.656000,2.267060,13.300000,0.031154
5,2.282749,12.864000,2.279705,12.900000,0.031545
6,2.252587,14.464000,2.237932,14.960000,0.033118
7,2.060081,18.606000,2.049046,19.300000,0.031374
8,2.018957,18.870000,2.008014,19.160000,0.026733
9,2.123900,17.256000,2.118736,17.550000,0.029436
10,1.964977,21.300000,1.946956,21.690000,0.031066
11,1.953776,21.966000,1.933070,22.420000,0.027429
12,1.936265,24.106000,1.913830,25.070000,0.040059
13,1.939295,23.828000,1.907232,24.680000,0.028101
14,1.916312,26.314000,1.886838,27.840000,0.030882
15,1.918274,24.482000,1.887295,25.040000,0.032594
16,1.905757,26.628000,1.875213,28.370000,0.028075
17,1.847619,28.958000,1.806102,30.610000,0.025882
18,1.884597,25.914000,1.854276,27.200000,0.030180
19,1.882830,25.242000,1.848715,27.160000,0.026230
20,1.793503,30.390000,1.742609,32.020000,0.028255
21,1.816475,28.654000,1.791511,30.750000,0.027286
22,1.816696,30.858000,1.752039,33.530000,0.026843
23,1.736171,32.888000,1.709407,34.600000,0.028108
24,1.708447,34.932000,1.660137,36.200000,0.027638
25,1.701043,35.410000,1.690563,36.440000,0.025730
26,1.662684,35.170000,1.625933,35.780000,0.026429
27,1.729581,34.400000,1.736479,33.500000,0.025314
28,1.659266,38.804000,1.600476,41.370000,0.027005
29,1.657771,37.302000,1.681519,38.330000,0.028422
30,1.634056,36.428000,1.632630,36.850000,0.028405
31,1.572192,40.044000,1.563671,40.250000,0.033013
32,1.583492,40.686000,1.551936,41.210000,0.026930
33,1.571608,40.572000,1.560398,41.600000,0.034591
34,1.539627,41.176000,1.495051,42.580000,0.029497
35,1.550806,41.168000,1.522058,43.040000,0.030059
36,1.530396,41.942000,1.487120,43.420000,0.028651
37,1.507757,42.564000,1.503149,42.570000,0.030892
38,1.468015,45.768000,1.438616,46.570000,0.026846
39,1.510813,42.710000,1.451317,45.080000,0.028689
40,1.464060,44.778000,1.458236,44.500000,0.031150
41,1.479090,44.002000,1.473917,44.370000,0.029766
42,1.532324,41.100000,1.556055,40.800000,0.028764
43,1.459531,44.426000,1.437596,46.200000,0.030402
44,1.465200,44.620000,1.464743,44.810000,0.024745
45,1.418381,46.478000,1.421317,46.570000,0.032691
46,1.405924,46.900000,1.392595,47.200000,0.027952
47,1.454598,45.310000,1.452077,44.970000,0.027810
48,1.349912,50.338000,1.335293,50.900000,0.029507
49,1.356564,49.848000,1.368834,49.220000,0.029462
50,1.375543,48.936000,1.364307,49.510000,0.028510
51,1.374398,47.964000,1.356776,47.890000,0.028177
52,1.340822,50.332000,1.333700,49.960000,0.031327
53,1.266965,53.470000,1.264425,53.690000,0.027906
54,1.356977,47.092000,1.365889,47.540000,0.028281
55,1.330311,50.450000,1.319407,51.460000,0.029165
56,1.267567,52.580000,1.237421,53.440000,0.027560
57,1.244977,53.614000,1.226448,54.450000,0.025486
58,1.247871,54.356000,1.245187,54.230000,0.026543
59,1.222760,55.560000,1.201932,55.950000,0.032012
60,1.176199,57.308000,1.163108,57.650000,0.027284
61,1.226698,55.374000,1.218465,55.920000,0.029884
62,1.201867,55.310000,1.200063,55.550000,0.028757
63,1.187847,56.206000,1.190427,56.500000,0.027381
64,1.179713,56.628000,1.172229,56.500000,0.026545
65,1.140898,58.664000,1.121685,58.960000,0.025656
66,1.164186,57.526000,1.165191,58.140000,0.029030
67,1.214665,55.660000,1.211449,56.450000,0.030165
