iter,train_loss,train_acc,test_loss,test_acc,time
1,4.679153,1.000000,4.679153,1.000000,0.000000
2,4.699363,1.000000,4.699363,1.000000,0.321494
3,4.706751,1.000000,4.706753,1.000000,0.450184
4,4.701586,1.000000,4.701587,1.000000,0.390461
5,4.684877,1.000000,4.684877,1.000000,0.339464
6,4.665337,1.000000,4.665330,1.000000,0.307426
7,4.661007,1.000000,4.660930,1.000000,0.600732
8,4.622383,1.030000,4.621842,1.070000,0.730180
9,4.598564,1.502000,4.596850,1.500000,0.239991
10,4.555667,1.508000,4.552043,1.590000,0.140403
11,4.540492,2.006000,4.546549,1.870000,0.439632
12,4.449245,2.202000,4.453385,2.100000,0.345503
13,4.531881,2.240000,4.554264,2.210000,0.362531
14,4.403377,2.786000,4.388458,2.880000,0.698850
15,4.327769,3.526000,4.334277,3.780000,0.404077
16,4.342348,3.464000,4.356117,3.640000,0.371559
17,4.336708,3.448000,4.348046,3.820000,0.201935
18,4.283764,3.738000,4.286156,3.930000,0.224352
19,4.242767,4.486000,4.239815,4.660000,0.597894
20,4.290000,3.814000,4.302775,3.870000,0.801326
21,4.266668,4.026000,4.272928,3.830000,0.428450
22,4.181614,5.018000,4.176690,5.190000,0.558013
23,4.170428,5.040000,4.160922,5.440000,0.740554
24,4.164898,5.096000,4.156660,5.470000,0.525352
25,4.162805,5.120000,4.154605,5.370000,0.084679
26,4.147459,5.322000,4.135657,5.610000,0.460612
27,4.157827,5.130000,4.149215,5.500000,0.156448
28,4.113449,5.510000,4.103655,5.830000,0.435157
29,4.105334,5.810000,4.092029,6.280000,0.587378
30,4.121125,5.884000,4.110113,6.280000,0.213873
31,4.112915,6.068000,4.097593,6.750000,0.342741
32,4.082196,5.918000,4.069110,6.370000,0.779409
33,4.080955,6.264000,4.066145,6.330000,0.557612
34,4.144317,5.452000,4.134107,5.500000,0.871034
35,4.086344,5.710000,4.070170,6.180000,0.252714
36,4.115597,5.386000,4.104815,5.660000,0.716130
37,4.103878,5.890000,4.080487,6.450000,0.633483
38,4.082610,6.186000,4.073781,6.440000,0.831040
39,4.064982,5.674000,4.064615,5.830000,0.504629
40,4.015366,6.584000,4.002513,7.080000,0.586673
41,4.033158,6.786000,4.014875,7.060000,0.289989
42,4.029613,6.622000,4.034365,6.770000,0.326670
43,3.992894,6.842000,3.979017,7.340000,0.254307
44,4.036545,6.646000,4.014754,6.780000,0.492545
45,4.027009,7.032000,4.021667,7.460000,0.498016
46,3.995722,6.860000,3.993800,6.890000,0.474294
47,3.958638,7.480000,3.948490,7.590000,0.152227
48,3.929516,7.822000,3.915859,8.270000,0.602869
49,3.953211,7.632000,3.942670,8.120000,0.708173
50,3.925209,8.184000,3.923480,8.390000,0.644879
51,3.901571,8.472000,3.885601,8.960000,0.441558
52,3.926628,8.386000,3.912835,8.920000,0.187147
53,3.883812,8.790000,3.863979,9.210000,0.286856
54,3.884190,8.774000,3.871132,8.970000,0.283222
55,3.882191,8.632000,3.870328,8.860000,0.154882
56,3.874365,8.728000,3.852138,9.070000,0.182993
57,3.865078,8.638000,3.848143,9.200000,0.465364
58,3.893070,8.266000,3.881749,8.770000,0.653929
59,3.839888,9.364000,3.824588,9.570000,0.677884
60,3.839764,9.474000,3.826396,9.960000,0.712101
61,3.827212,9.430000,3.797969,9.870000,0.332559
62,3.806578,9.844000,3.784478,10.360000,0.632320
63,3.784417,10.550000,3.766691,10.730000,0.383198
64,3.803837,9.986000,3.804642,10.150000,0.188577
65,3.790424,10.236000,3.776576,10.600000,0.300995
66,3.762683,10.768000,3.754047,10.810000,0.267148
67,3.812068,9.812000,3.808125,10.350000,0.351631
68,3.766704,10.464000,3.755441,11.130000,0.163204
69,3.757196,11.086000,3.742098,11.440000,0.712824
70,3.744754,11.370000,3.734378,11.410000,0.337572
71,3.751073,11.238000,3.730758,11.700000,0.109730
72,3.733055,11.566000,3.720412,11.800000,0.485176
73,3.716695,11.540000,3.704220,11.460000,0.505175
74,3.707515,11.648000,3.706635,11.640000,0.503169
75,3.705498,11.794000,3.688372,12.080000,0.149075
76,3.714995,12.010000,3.711311,12.010000,0.192921
77,3.703525,11.888000,3.689510,12.390000,0.663085
78,3.695269,11.828000,3.685483,11.980000,0.767687
79,3.711587,11.112000,3.695369,11.830000,0.722816
80,3.671650,12.262000,3.660284,12.730000,0.120146
81,3.667431,12.580000,3.654115,13.150000,0.075150
82,3.659153,12.486000,3.627539,13.480000,0.123425
83,3.659020,12.844000,3.651568,13.160000,0.173846
84,3.660622,12.746000,3.656940,13.060000,0.287377
85,3.616102,13.424000,3.595870,14.000000,0.106280
86,3.637623,13.200000,3.615932,14.120000,0.228734
87,3.603001,13.722000,3.590698,14.330000,0.186300
88,3.583879,14.302000,3.565227,14.860000,0.778263
89,3.567935,14.156000,3.566141,14.390000,0.117697
90,3.552744,14.532000,3.541587,14.850000,0.327382
91,3.544044,14.738000,3.540244,14.960000,0.240210
92,3.576312,14.412000,3.576582,14.700000,0.267459
93,3.563564,14.606000,3.550028,14.960000,0.476367
94,3.554482,14.610000,3.562872,14.420000,0.459397
95,3.551024,14.712000,3.545663,15.260000,0.085643
96,3.528368,15.414000,3.518485,15.560000,0.462720
97,3.540876,14.848000,3.521672,15.150000,0.251240
98,3.512049,15.134000,3.510053,15.520000,0.464135
99,3.537326,14.406000,3.541320,14.840000,0.200909
100,3.498832,15.678000,3.488611,16.080000,0.297671
101,3.485865,15.946000,3.478668,16.600000,0.146784
102,3.464816,16.654000,3.453846,16.990000,0.245250
103,3.447406,16.840000,3.434819,17.250000,0.151997
104,3.469692,16.236000,3.461123,16.580000,0.551440
105,3.474376,16.178000,3.458991,16.700000,0.336568
106,3.444743,16.826000,3.437841,16.950000,0.454396
107,3.465491,16.192000,3.474108,16.320000,0.658581
108,3.443352,16.490000,3.431133,16.830000,0.287361
109,3.436861,16.546000,3.433102,17.100000,0.186160
110,3.427592,16.718000,3.407382,17.230000,0.257331
111,3.425557,16.670000,3.407165,17.340000,0.478281
112,3.412492,17.110000,3.391852,17.620000,0.301256
113,3.416691,16.888000,3.395086,17.310000,0.435884
114,3.396313,17.572000,3.379697,17.830000,0.599895
115,3.401108,17.268000,3.375990,17.880000,0.549647
116,3.388267,17.232000,3.384829,17.170000,0.697868
117,3.371311,17.784000,3.372592,17.600000,0.447413
118,3.386251,17.318000,3.368843,17.450000,0.366988
119,3.355512,17.828000,3.344739,18.010000,0.310249
120,3.370483,17.946000,3.360802,18.240000,0.170283
121,3.343919,18.232000,3.344411,18.070000,0.397226
122,3.328337,18.512000,3.332326,18.150000,0.523948
123,3.322535,18.872000,3.314482,18.830000,0.635756
124,3.303392,19.040000,3.295924,19.480000,0.235091
125,3.308453,18.944000,3.300921,19.210000,0.215981
126,3.293851,19.424000,3.286982,19.710000,0.362911
127,3.287295,19.674000,3.278611,20.100000,0.390516
128,3.283027,19.846000,3.267665,20.550000,0.624671
129,3.296126,19.436000,3.290482,19.770000,0.659343
130,3.257251,20.228000,3.245549,20.680000,0.698946
131,3.252989,20.284000,3.248790,20.580000,0.503807
132,3.241185,20.474000,3.238090,20.730000,0.143304
133,3.243970,20.674000,3.238662,20.670000,0.481636
134,3.243014,20.432000,3.241609,20.840000,0.378597
135,3.235912,20.490000,3.226640,21.200000,0.772994
136,3.233199,20.566000,3.228652,20.970000,0.430658
137,3.213616,20.920000,3.208938,21.520000,0.656264
138,3.262621,19.568000,3.256341,20.080000,0.572857
139,3.216715,21.026000,3.218828,21.330000,0.265209
140,3.253849,19.780000,3.244393,20.490000,0.553062
141,3.224381,20.098000,3.220046,20.680000,0.301887
142,3.203054,20.744000,3.199110,21.020000,0.617531
143,3.209379,20.344000,3.201533,20.720000,0.202078
144,3.203949,20.890000,3.201893,21.180000,0.149087
145,3.175522,21.372000,3.163937,21.550000,0.165852
146,3.182951,21.148000,3.193752,21.110000,0.296564
147,3.159917,21.648000,3.161670,21.800000,0.606196
148,3.180835,20.958000,3.175995,21.200000,0.335370
149,3.147491,21.862000,3.151897,22.190000,0.324996
150,3.151739,21.846000,3.145122,21.990000,0.223281
151,3.161454,21.720000,3.162123,22.080000,0.348203
152,3.139364,22.752000,3.125922,22.960000,0.306554
153,3.111478,23.154000,3.097778,23.650000,0.223316
154,3.139919,22.214000,3.142064,22.360000,0.332868
155,3.122563,22.552000,3.115232,23.060000,0.432402
156,3.415898,16.774000,3.448713,17.640000,0.183100
157,3.359671,17.228000,3.361042,18.140000,0.681904
158,3.295579,18.284000,3.292866,19.450000,0.386655
159,3.274798,18.828000,3.278005,19.760000,0.163349
160,3.240879,19.680000,3.245372,20.230000,0.470994
161,3.184385,20.896000,3.204465,21.110000,0.477721
162,3.153144,21.704000,3.167171,22.160000,0.313086
