iter,train_loss,train_acc,test_loss,test_acc,time
1,4.666631,1.000000,4.666631,1.000000,0.000000
2,4.627313,1.000000,4.627313,1.000000,0.048269
3,4.621968,1.288000,4.621775,1.410000,0.055744
4,4.621408,1.000000,4.620520,1.000000,0.050796
5,4.594170,1.020000,4.590532,1.000000,0.054300
6,4.540814,1.492000,4.533951,1.670000,0.056177
7,4.523894,1.466000,4.514447,1.430000,0.052141
8,4.482555,1.994000,4.470178,2.240000,0.060204
9,4.369537,3.204000,4.357958,3.420000,0.057054
10,4.344891,3.020000,4.331476,3.480000,0.053367
11,4.324925,3.396000,4.305566,3.670000,0.061867
12,4.326633,3.252000,4.310530,3.370000,0.053648
13,4.299466,3.334000,4.278406,3.900000,0.053957
14,4.261027,3.628000,4.249416,3.830000,0.062859
15,4.268919,3.418000,4.250460,3.920000,0.056184
16,4.235443,4.528000,4.218190,4.720000,0.052299
17,4.230774,3.824000,4.208991,4.300000,0.057084
18,4.340977,3.334000,4.329550,3.370000,0.054940
19,4.224553,4.190000,4.201841,4.410000,0.050362
20,4.172551,4.932000,4.142846,5.680000,0.050981
21,4.157393,5.092000,4.122618,5.820000,0.054902
22,12.603008,1.310000,13.101773,1.510000,0.049979
23,4.083399,6.060000,4.046153,7.030000,0.051448
24,4.078805,6.716000,4.050702,6.840000,0.054295
25,4.161093,5.334000,4.128885,5.800000,0.054906
26,4.082726,5.978000,4.057067,6.450000,0.050213
27,4.067831,6.358000,4.028431,7.180000,0.053694
28,4.027782,7.122000,3.997301,7.670000,0.052445
29,3.974036,7.564000,3.940993,8.230000,0.057319
30,4.045710,7.142000,4.016589,7.240000,0.059274
31,3.926323,8.704000,3.902809,9.390000,0.059900
32,3.959267,7.788000,3.933888,8.640000,0.056500
33,3.986151,7.796000,3.959650,8.270000,0.058003
34,5.019563,3.018000,5.028811,3.030000,0.056267
35,3.999470,7.800000,3.993527,8.330000,0.052015
36,4.315408,4.490000,4.282384,4.890000,0.051240
37,3.871836,9.748000,3.822234,10.400000,0.059142
38,3.844536,9.852000,3.796879,10.540000,0.057511
39,3.785608,11.152000,3.755256,11.680000,0.046596
40,3.778958,10.970000,3.748033,11.210000,0.054389
41,3.881594,8.802000,3.836188,9.670000,0.063635
42,3.816586,10.508000,3.808760,10.630000,0.054454
43,3.772799,11.318000,3.746018,11.990000,0.055899
44,3.753949,11.358000,3.728478,11.590000,0.060035
45,3.715235,11.896000,3.685079,12.550000,0.051139
46,3.751226,11.336000,3.730344,11.830000,0.053853
47,3.744162,11.392000,3.715301,12.260000,0.051086
48,3.674290,12.994000,3.655533,13.320000,0.057427
49,3.712843,12.812000,3.668514,13.140000,0.051603
50,3.655500,13.328000,3.623526,13.660000,0.050734
51,3.686522,13.016000,3.664958,13.400000,0.053843
52,3.708479,12.106000,3.696050,12.300000,0.052068
53,3.611282,13.988000,3.596477,14.220000,0.054619
54,3.666207,12.758000,3.656063,12.850000,0.057806
55,3.608876,14.008000,3.599550,14.260000,0.060383
56,3.655659,13.510000,3.647843,13.770000,0.054697
57,3.588335,14.136000,3.574373,14.100000,0.057914
58,3.606286,13.778000,3.593068,14.130000,0.058474
59,3.519252,15.584000,3.501933,16.120000,0.051127
60,3.652048,13.076000,3.618585,13.640000,0.050420
61,3.512503,15.502000,3.501352,15.730000,0.053412
62,3.685630,12.910000,3.639727,13.510000,0.055464
63,3.532494,15.290000,3.507490,15.790000,0.051043
64,3.616810,13.776000,3.595697,14.550000,0.057241
65,3.510849,15.852000,3.488079,16.370000,0.054356
66,3.533111,15.592000,3.501786,16.030000,0.054679
67,3.523142,15.908000,3.506339,16.350000,0.058501
68,3.590766,14.294000,3.559968,14.940000,0.057494
69,3.470507,16.522000,3.471214,16.870000,0.057671
70,3.481394,16.438000,3.478495,16.560000,0.062221
71,3.843126,11.602000,3.825258,11.810000,0.053431
72,3.403391,17.800000,3.379589,18.240000,0.061712
73,3.469886,16.234000,3.475953,16.530000,0.054564
74,3.445433,16.852000,3.456686,16.650000,0.052593
75,3.470919,16.480000,3.473550,17.000000,0.060588
76,3.455335,16.790000,3.460063,17.040000,0.054725
77,3.954580,11.356000,3.999759,11.290000,0.061906
78,3.365526,17.954000,3.365342,18.180000,0.049639
79,3.394418,17.504000,3.390939,17.740000,0.054149
80,3.645619,14.868000,3.676469,15.080000,0.057070
81,4.066672,9.720000,4.095389,10.260000,0.066602
82,3.332706,18.796000,3.323765,18.590000,0.063241
83,3.348546,18.152000,3.349974,18.010000,0.061645
84,3.351115,18.082000,3.352501,18.150000,0.062897
85,3.340915,18.620000,3.334141,18.830000,0.056163
86,4.551623,7.782000,4.641270,7.620000,0.054273
87,3.428892,17.084000,3.426640,17.680000,0.064023
88,4.330267,8.580000,4.436499,8.460000,0.062165
89,3.886218,10.974000,3.877443,11.340000,0.052461
90,3.272827,20.068000,3.249910,20.600000,0.065412
91,3.260298,20.190000,3.241913,20.510000,0.058492
92,3.297795,19.270000,3.294355,19.280000,0.055139
93,3.266432,20.004000,3.265849,19.940000,0.054694
94,3.520037,16.028000,3.573485,16.070000,0.053013
95,3.212000,21.134000,3.211144,21.000000,0.050184
96,3.241248,20.344000,3.245408,20.450000,0.059077
97,3.227638,20.884000,3.225118,20.900000,0.079998
98,3.268649,19.794000,3.278318,19.820000,0.053958
99,3.234343,20.602000,3.235680,20.970000,0.053841
100,3.354597,18.286000,3.359786,18.390000,0.058159
101,3.322396,19.016000,3.301704,19.380000,0.050444
102,3.204716,20.946000,3.211912,20.910000,0.057382
103,3.746292,13.620000,3.732336,14.620000,0.052065
104,3.682848,14.238000,3.737503,14.500000,0.050882
105,3.170005,21.818000,3.184719,21.690000,0.058158
106,3.131999,22.578000,3.129496,22.460000,0.051253
107,3.225629,20.650000,3.217171,20.640000,0.056431
108,3.119649,22.764000,3.124211,22.920000,0.055115
109,3.114014,22.760000,3.124912,22.560000,0.050624
110,3.127836,22.440000,3.120052,22.550000,0.047612
111,3.099142,22.930000,3.102788,22.810000,0.051264
112,3.117856,22.812000,3.122060,22.870000,0.054818
113,3.054533,24.050000,3.045952,24.130000,0.057226
114,3.416920,17.548000,3.475638,17.160000,0.058583
115,3.751123,14.958000,3.892919,14.600000,0.054159
116,3.158461,21.758000,3.166179,22.230000,0.066800
117,3.799645,15.110000,3.911900,15.130000,0.056726
118,3.156181,22.196000,3.172339,21.680000,0.063727
119,3.196122,21.434000,3.219863,20.510000,0.054264
120,3.160716,21.916000,3.196376,21.560000,0.059188
121,3.035543,24.466000,3.036993,23.950000,0.058798
122,3.025188,24.620000,3.025564,24.690000,0.071011
123,3.012170,24.588000,3.026618,24.470000,0.056003
124,2.996267,24.788000,3.008209,24.930000,0.065067
125,2.997200,25.046000,2.999876,24.990000,0.063424
126,3.061790,23.840000,3.080197,23.600000,0.058805
127,2.973004,25.712000,2.982259,25.500000,0.056037
128,2.960723,25.838000,2.959520,26.230000,0.066605
129,2.983618,25.384000,2.984581,25.330000,0.058270
130,3.034611,24.304000,3.050016,24.500000,0.052051
131,2.962663,25.618000,2.973906,25.400000,0.059332
132,3.408139,19.382000,3.478341,19.000000,0.061955
133,2.983779,25.124000,3.008013,25.350000,0.055927
134,2.938054,26.118000,2.941086,26.400000,0.065610
135,2.907860,26.772000,2.922894,26.580000,0.056173
136,2.918500,26.572000,2.930076,26.510000,0.053777
137,2.911289,26.856000,2.910905,26.640000,0.053055
138,4.313871,10.048000,4.394663,10.550000,0.067431
139,2.914551,27.050000,2.917779,26.660000,0.061796
140,2.883828,27.598000,2.883293,27.480000,0.053308
141,2.896838,27.062000,2.902393,26.380000,0.058734
142,2.872901,27.350000,2.889641,26.880000,0.059378
143,2.859416,27.844000,2.870902,27.540000,0.055241
144,2.958751,25.790000,2.981081,25.680000,0.057664
145,2.835002,28.368000,2.850258,28.100000,0.055526
146,2.848937,28.030000,2.862175,28.100000,0.055901
147,2.861642,27.664000,2.883957,27.320000,0.053176
148,2.849425,27.924000,2.867747,28.010000,0.050395
149,2.903064,26.864000,2.915204,26.560000,0.052581
150,2.881446,27.270000,2.904403,26.650000,0.059253
151,2.815692,28.544000,2.827695,28.570000,0.058912
152,3.161227,21.874000,3.209133,21.910000,0.055635
153,2.881081,27.112000,2.888964,27.240000,0.058898
154,2.971788,25.282000,2.991312,24.870000,0.054041
155,3.544593,18.010000,3.636209,17.440000,0.052145
156,2.838440,27.944000,2.861732,27.990000,0.057837
157,2.903848,26.752000,2.904707,26.670000,0.055135
158,2.775948,29.356000,2.790429,28.990000,0.057875
159,2.791926,28.780000,2.814560,28.710000,0.053368
160,2.771632,29.496000,2.767778,29.470000,0.061117
161,2.770554,29.282000,2.791543,29.410000,0.064551
162,2.760769,29.578000,2.783396,29.530000,0.055990
163,3.054770,24.618000,3.147674,23.960000,0.060718
164,2.823155,28.258000,2.867537,28.310000,0.055043
165,2.747202,29.880000,2.769778,29.820000,0.060469
166,2.853072,27.682000,2.879565,27.900000,0.054797
167,2.741115,29.998000,2.761347,29.760000,0.056399
168,2.748356,29.462000,2.768306,29.670000,0.046133
169,2.702157,30.854000,2.714492,30.220000,0.052942
170,3.070227,24.900000,3.156600,24.870000,0.051914
171,2.814454,28.590000,2.857761,28.250000,0.058448
172,4.028523,11.296000,4.081921,11.730000,0.054510
173,2.702193,30.880000,2.718193,30.570000,0.054017
174,2.719690,30.502000,2.727497,30.500000,0.054201
175,2.694436,31.254000,2.696147,30.840000,0.052858
176,2.700357,30.820000,2.712519,30.890000,0.054222
177,2.710236,31.016000,2.721932,30.630000,0.056073
178,2.698863,31.024000,2.706489,30.470000,0.061275
