iter,train_loss,train_acc,test_loss,test_acc,time
1,2.305185,10.000000,2.305185,10.000000,0.000000
2,2.389219,10.000000,2.389220,10.000000,0.005468
3,2.443289,10.000000,2.441563,10.000000,0.010369
4,2.397994,13.416000,2.404009,13.740000,0.015571
5,2.454389,12.040000,2.450882,12.520000,0.020468
6,2.307183,10.408000,2.313575,10.600000,0.025429
7,2.077072,18.074000,2.067668,18.720000,0.030222
8,2.538308,13.406000,2.455785,14.110000,0.035046
9,2.164536,18.824000,2.167324,18.850000,0.039917
10,2.057411,19.132000,2.048102,19.270000,0.045095
11,2.049733,18.968000,2.058601,19.260000,0.049923
12,1.987299,23.668000,1.971190,24.550000,0.054736
13,2.008121,21.104000,1.981117,21.140000,0.059521
14,1.962624,23.224000,1.933149,25.040000,0.064296
15,2.055723,20.100000,2.046398,20.030000,0.069642
16,1.962170,23.406000,1.948383,23.820000,0.074626
17,1.963255,23.280000,1.997238,23.250000,0.079520
18,1.983289,21.650000,1.975519,21.210000,0.084656
19,2.010911,21.684000,1.970001,23.420000,0.090334
20,1.972238,21.128000,1.937009,22.300000,0.095369
21,1.973845,20.976000,1.986590,20.490000,0.100226
22,1.951291,24.780000,1.948322,25.530000,0.104976
23,1.880417,24.064000,1.888132,24.120000,0.109692
24,1.930898,23.216000,1.890224,24.480000,0.114385
25,1.862906,27.000000,1.855778,27.630000,0.119607
26,1.884301,26.556000,1.873589,27.620000,0.124523
27,1.888482,24.598000,1.876161,25.290000,0.129390
28,1.792323,30.984000,1.765825,32.130000,0.134375
29,1.784991,32.130000,1.763393,34.220000,0.139358
30,1.832144,26.390000,1.839024,26.760000,0.144422
31,1.811258,28.552000,1.774202,30.550000,0.149707
32,1.829047,29.680000,1.867759,29.280000,0.154751
33,1.791828,31.672000,1.793243,32.380000,0.159719
34,1.804001,29.986000,1.837918,30.990000,0.164928
35,1.763039,30.124000,1.727887,31.250000,0.170559
36,1.794385,33.762000,1.746217,35.620000,0.175452
37,1.780713,28.436000,1.766329,28.840000,0.180432
38,1.824035,31.492000,1.859233,30.770000,0.185200
39,1.803118,31.460000,1.752218,33.230000,0.190138
40,1.746952,32.502000,1.742042,33.070000,0.194942
41,1.795587,29.970000,1.775114,31.380000,0.199681
42,1.872781,31.406000,1.918386,30.810000,0.204735
43,1.821963,29.184000,1.766976,32.140000,0.209662
44,1.857011,27.264000,1.853777,27.760000,0.214863
45,1.762481,33.110000,1.735473,34.240000,0.219803
46,1.743957,33.056000,1.768050,33.290000,0.224876
47,1.796279,31.170000,1.790731,32.240000,0.229675
48,1.696700,36.016000,1.661245,36.350000,0.234495
49,1.760478,29.718000,1.810330,29.130000,0.239444
50,1.869941,30.288000,2.007865,29.110000,0.244255
51,1.727265,31.966000,1.756766,31.120000,0.249241
52,1.715251,33.798000,1.744558,33.400000,0.254097
53,1.699506,36.622000,1.648516,39.360000,0.259052
54,1.641426,36.746000,1.608323,37.640000,0.263922
55,1.649026,38.282000,1.633373,38.790000,0.268666
56,1.642687,37.142000,1.590812,38.820000,0.273551
57,1.646908,36.240000,1.607497,37.500000,0.278731
58,1.636669,37.584000,1.632438,38.200000,0.284073
59,1.708613,31.394000,1.729133,32.670000,0.289474
60,1.614735,38.710000,1.600511,38.010000,0.294366
61,1.682523,38.224000,1.663068,37.770000,0.299561
62,1.698949,37.100000,1.714733,36.770000,0.304323
63,1.609815,37.950000,1.633394,37.700000,0.309362
64,1.590453,38.952000,1.583303,39.930000,0.314229
65,1.594094,40.078000,1.593247,40.600000,0.319078
66,1.675188,38.884000,1.622459,40.610000,0.323918
67,1.624437,36.288000,1.657680,35.380000,0.328863
68,1.631742,38.946000,1.634312,38.630000,0.334079
69,1.581151,39.562000,1.562501,40.720000,0.339435
70,1.853916,32.798000,1.845904,33.830000,0.344227
71,1.573447,41.476000,1.591110,40.570000,0.348955
72,1.628779,36.600000,1.633705,37.250000,0.353838
73,1.544287,40.678000,1.490502,41.760000,0.358713
74,1.604748,37.360000,1.650049,36.230000,0.363866
75,1.604336,40.002000,1.633806,39.980000,0.368949
76,1.596270,41.216000,1.591346,42.250000,0.373727
77,1.538129,42.018000,1.488613,42.980000,0.378443
78,1.486292,44.996000,1.445433,45.800000,0.383214
79,1.537878,41.728000,1.535822,41.610000,0.387976
80,1.525009,43.088000,1.556135,42.620000,0.392893
81,1.567766,41.546000,1.584095,42.180000,0.397682
82,1.553804,41.722000,1.531623,42.480000,0.402756
83,1.491107,43.864000,1.458635,44.920000,0.407686
84,1.484159,43.524000,1.473793,42.840000,0.412526
85,1.555062,39.168000,1.598646,37.470000,0.417500
86,1.596018,39.994000,1.631037,39.200000,0.422530
87,1.579430,39.272000,1.601928,38.580000,0.427237
88,1.495652,43.910000,1.473679,44.450000,0.432243
89,1.511504,42.148000,1.486218,42.740000,0.436978
90,1.464232,43.114000,1.463516,42.970000,0.442064
91,1.525418,41.770000,1.550974,40.930000,0.446962
92,1.472241,45.056000,1.471652,45.600000,0.452443
93,1.482985,44.292000,1.478346,44.720000,0.457779
94,1.506186,43.274000,1.484589,44.390000,0.463020
95,1.546530,41.334000,1.556493,41.590000,0.467866
96,1.436416,46.154000,1.402851,46.990000,0.472886
97,1.504324,42.936000,1.491565,43.970000,0.477636
98,1.439544,44.740000,1.414073,45.860000,0.482898
99,1.548990,39.728000,1.580175,39.430000,0.488003
100,1.436521,46.658000,1.427388,46.070000,0.492758
101,1.439802,46.678000,1.421990,47.570000,0.497562
102,1.460528,44.870000,1.453967,44.830000,0.502363
103,1.441947,46.170000,1.428894,47.090000,0.507050
104,1.404123,46.782000,1.380285,47.250000,0.511885
105,1.392419,46.670000,1.392347,46.700000,0.516744
106,1.422272,46.256000,1.422243,46.220000,0.521491
107,1.446646,44.354000,1.418873,45.390000,0.526378
108,1.472950,42.660000,1.433771,43.760000,0.531642
109,1.475855,44.350000,1.481382,44.010000,0.536459
110,1.478752,44.846000,1.515892,44.530000,0.541273
111,1.410758,47.966000,1.410517,47.900000,0.546661
112,1.367957,48.274000,1.337820,49.940000,0.551943
113,1.474660,45.038000,1.493782,45.560000,0.556741
114,1.430334,47.298000,1.421418,47.500000,0.561968
115,1.418184,46.566000,1.405133,46.970000,0.567032
116,1.351759,49.686000,1.340903,49.620000,0.571978
117,1.429237,47.640000,1.423735,48.550000,0.577332
118,1.521780,42.318000,1.548500,41.830000,0.582159
119,1.376584,47.866000,1.378861,47.870000,0.587057
120,1.358952,49.400000,1.347304,49.270000,0.591858
121,1.344921,50.328000,1.335059,50.890000,0.596890
122,1.388333,46.824000,1.356489,48.750000,0.602026
123,1.392781,48.472000,1.393621,48.570000,0.606910
124,1.330708,49.542000,1.313473,50.480000,0.611908
125,1.362567,48.490000,1.364394,48.850000,0.617444
126,1.357152,49.930000,1.353405,50.160000,0.622628
127,1.286613,52.314000,1.268225,52.970000,0.627474
128,1.365686,47.286000,1.367775,47.940000,0.632261
129,1.311707,50.768000,1.283443,51.870000,0.637064
130,1.305445,51.736000,1.289471,52.260000,0.641824
131,1.377078,48.950000,1.379885,49.510000,0.646559
132,1.323272,50.400000,1.295812,50.880000,0.651518
133,1.246749,54.122000,1.244610,53.890000,0.656289
134,1.306121,51.036000,1.310163,50.510000,0.661563
135,1.244036,54.466000,1.224548,55.110000,0.666567
136,1.427208,45.374000,1.417320,46.620000,0.671510
137,1.279827,52.500000,1.280218,52.500000,0.676280
138,1.290805,52.232000,1.280519,52.250000,0.681600
139,1.274229,52.760000,1.261599,53.290000,0.686198
140,1.260842,53.962000,1.242207,55.080000,0.691115
141,1.277320,52.352000,1.271192,53.320000,0.695900
142,1.213472,55.804000,1.198351,56.550000,0.701704
143,1.201542,56.064000,1.178581,56.940000,0.706427
144,1.228613,54.338000,1.218003,54.770000,0.711285
145,1.281128,51.478000,1.257093,53.150000,0.716166
146,1.257098,53.792000,1.265675,54.050000,0.721028
147,1.314048,51.778000,1.311153,52.310000,0.725855
148,1.270711,53.408000,1.279258,53.360000,0.730609
149,1.216356,55.304000,1.214768,55.220000,0.735477
150,1.270940,53.316000,1.250303,54.160000,0.740188
151,1.239472,54.142000,1.230063,54.290000,0.745050
152,1.276913,52.946000,1.254551,53.740000,0.749954
153,1.232487,54.026000,1.230078,54.110000,0.754656
154,1.257157,53.258000,1.248529,53.230000,0.759423
155,1.201850,56.730000,1.192161,56.610000,0.764296
156,1.299367,53.042000,1.320145,53.290000,0.769259
157,1.252303,53.538000,1.229417,53.990000,0.774143
158,1.197252,56.030000,1.182474,57.140000,0.778964
