iter,train_loss,train_acc,test_loss,test_acc,time
1,2.309847,10.000000,2.309847,10.000000,0.000000
2,2.327936,10.062000,2.326531,10.110000,0.005452
3,2.149588,16.686000,2.137272,16.980000,0.003517
4,2.032437,22.120000,2.008455,23.280000,0.005165
5,1.934573,25.726000,1.912246,27.040000,0.004603
6,1.925008,26.880000,1.897927,28.230000,0.003876
7,1.905068,26.252000,1.872807,27.350000,0.004765
8,1.851914,28.386000,1.817000,30.190000,0.006236
9,1.794829,32.132000,1.758285,33.920000,0.005841
10,1.767665,33.814000,1.733122,35.390000,0.004563
11,1.748565,34.192000,1.708326,36.200000,0.004702
12,1.722005,35.060000,1.686435,36.740000,0.004809
13,1.693675,37.162000,1.645469,38.980000,0.005220
14,1.699027,37.136000,1.676564,38.230000,0.004861
15,1.623978,40.018000,1.584336,41.630000,0.004652
16,1.628378,40.066000,1.633902,40.850000,0.004726
17,1.568597,41.668000,1.549675,42.790000,0.004011
18,1.575499,41.556000,1.558864,42.650000,0.004744
19,1.571686,42.000000,1.560424,43.340000,0.004217
20,1.521595,44.348000,1.503799,45.250000,0.005807
21,1.525780,44.128000,1.518200,45.180000,0.005726
22,1.485149,45.752000,1.476974,46.260000,0.004279
23,1.486727,44.968000,1.480005,45.670000,0.003736
24,1.447365,46.648000,1.432351,47.110000,0.006222
25,1.435846,47.824000,1.418271,48.290000,0.004239
26,1.421475,47.816000,1.405823,48.400000,0.004088
27,1.397625,48.768000,1.367761,49.640000,0.004248
28,1.405148,49.134000,1.387945,49.860000,0.005104
29,1.394241,49.558000,1.367227,50.550000,0.004083
30,1.384905,49.660000,1.375344,49.620000,0.005296
31,1.364414,49.892000,1.352551,50.700000,0.005646
32,1.335266,51.478000,1.313778,52.280000,0.006307
33,1.347132,50.746000,1.334178,51.280000,0.003718
34,1.325914,52.048000,1.307817,52.760000,0.004183
35,1.275969,53.220000,1.259338,54.160000,0.005434
36,1.263452,53.900000,1.245909,54.490000,0.004560
37,1.266910,54.046000,1.250182,54.250000,0.004709
38,1.251782,54.554000,1.242643,55.080000,0.004771
39,1.245636,54.766000,1.228053,55.100000,0.004192
40,1.242524,54.954000,1.233142,55.070000,0.005114
41,1.200858,56.462000,1.189679,57.070000,0.005288
42,1.188665,57.186000,1.187454,57.050000,0.003225
43,1.177973,57.222000,1.171478,57.860000,0.005239
44,1.170069,57.746000,1.160105,57.900000,0.005500
45,1.149637,58.600000,1.141627,58.720000,0.004976
46,1.129206,59.276000,1.120450,59.710000,0.004823
47,1.123768,59.572000,1.106795,59.800000,0.004219
48,1.115124,59.928000,1.099417,60.350000,0.003892
49,1.095964,60.428000,1.085774,60.750000,0.006265
50,1.069472,61.504000,1.060694,61.430000,0.005698
51,1.059913,61.940000,1.058298,61.520000,0.004838
52,1.042079,62.492000,1.036869,62.390000,0.004644
53,1.048121,62.634000,1.047860,61.960000,0.004562
54,1.043558,62.736000,1.041531,62.180000,0.004626
55,1.027729,63.196000,1.030198,62.560000,0.003456
56,1.029220,63.052000,1.033482,62.430000,0.004649
57,1.027763,63.226000,1.035061,62.780000,0.004803
58,1.025686,63.220000,1.038178,62.860000,0.004899
59,1.010848,64.032000,1.016792,63.280000,0.004618
60,0.967552,65.652000,0.972400,65.080000,0.004579
61,0.966309,65.672000,0.974776,65.100000,0.005265
62,0.965660,65.538000,0.981841,64.610000,0.005195
63,0.966430,65.494000,0.972795,64.960000,0.004644
64,0.932181,66.996000,0.934259,66.720000,0.005665
65,0.915695,67.684000,0.920326,67.070000,0.004124
66,0.914922,67.400000,0.917202,67.110000,0.005225
67,0.913786,67.512000,0.919224,67.070000,0.003684
68,0.913444,67.524000,0.916934,67.210000,0.003198
69,0.889794,68.582000,0.897223,67.760000,0.004574
70,0.891125,68.286000,0.896602,67.830000,0.004307
71,0.892660,68.212000,0.897085,67.780000,0.003169
72,0.871637,69.078000,0.878847,68.600000,0.003733
73,0.876012,68.814000,0.889015,68.190000,0.004391
74,0.862616,69.218000,0.869173,69.020000,0.004774
75,0.861851,69.290000,0.877004,68.930000,0.005897
76,0.844311,70.080000,0.854660,69.440000,0.004815
77,0.852177,69.648000,0.865888,69.150000,0.003456
78,0.842958,70.110000,0.854565,69.540000,0.005300
79,0.822099,70.818000,0.829846,70.650000,0.004117
80,0.827694,70.480000,0.846108,69.970000,0.005354
81,0.828964,70.624000,0.844934,69.700000,0.004329
82,0.807590,71.530000,0.819311,70.890000,0.004428
83,0.810530,71.346000,0.831813,70.150000,0.003671
84,0.800820,71.618000,0.818290,70.950000,0.005157
85,0.803702,71.836000,0.817298,71.010000,0.004011
86,0.818230,71.166000,0.835414,70.530000,0.004092
87,0.812151,71.400000,0.834149,70.680000,0.004347
88,0.812307,71.200000,0.834157,70.690000,0.003862
89,0.785103,72.266000,0.807216,71.190000,0.003870
90,0.774633,72.488000,0.796137,71.540000,0.004552
91,0.779135,72.484000,0.797551,71.630000,0.003665
92,0.768070,72.758000,0.790540,71.610000,0.004235
93,0.771351,72.738000,0.785807,71.890000,0.005239
94,0.773838,72.578000,0.789730,72.230000,0.005944
95,0.758647,73.186000,0.781815,72.470000,0.004874
96,0.781130,72.278000,0.797279,71.840000,0.005805
97,0.748812,73.502000,0.770847,72.510000,0.006466
98,0.764964,72.644000,0.797039,71.710000,0.004631
99,0.749864,73.450000,0.774676,72.470000,0.005212
100,0.728015,74.490000,0.755055,73.320000,0.004670
101,0.734023,74.298000,0.763322,72.910000,0.006736
102,0.710824,75.046000,0.737708,73.530000,0.006444
103,0.726619,74.542000,0.748746,73.050000,0.006570
104,0.721844,74.528000,0.748028,73.250000,0.005875
105,0.723667,74.542000,0.745527,73.220000,0.004858
106,0.718766,74.518000,0.744996,73.480000,0.005898
107,0.726710,74.226000,0.741091,74.030000,0.005680
108,0.724868,74.314000,0.745565,73.670000,0.005224
109,0.725346,74.276000,0.746408,73.760000,0.004240
110,0.696817,75.604000,0.725104,74.260000,0.005225
111,0.697278,75.362000,0.723184,74.150000,0.005392
112,0.693858,75.704000,0.719998,74.510000,0.007542
113,0.685576,76.008000,0.710393,74.800000,0.006045
114,0.682382,75.860000,0.713855,74.740000,0.005270
115,0.670698,76.270000,0.698689,75.260000,0.004765
116,0.668662,76.328000,0.702316,75.160000,0.005145
117,0.671596,76.316000,0.701632,75.140000,0.004641
118,0.669932,76.406000,0.695015,75.300000,0.005184
119,0.674860,76.210000,0.702554,75.200000,0.005746
120,0.665424,76.538000,0.698463,75.230000,0.006303
121,0.659367,76.930000,0.687605,75.850000,0.004846
122,0.665523,76.518000,0.700923,75.400000,0.003878
123,0.668615,76.472000,0.697384,75.260000,0.004691
124,0.654057,76.954000,0.682746,75.590000,0.005161
125,0.649392,77.192000,0.678180,75.930000,0.004732
126,0.649018,77.072000,0.686031,75.640000,0.003885
127,0.638793,77.624000,0.666882,75.980000,0.006221
128,0.626829,77.900000,0.661263,76.450000,0.005011
129,0.629090,78.136000,0.659861,76.530000,0.005232
130,0.625878,78.120000,0.655228,76.850000,0.003623
131,0.632603,78.000000,0.654581,76.990000,0.004083
132,0.627871,78.082000,0.657284,76.840000,0.003633
133,0.634896,77.884000,0.669362,76.640000,0.005139
134,0.627412,77.900000,0.660776,76.710000,0.004047
135,0.611559,78.518000,0.643949,77.300000,0.004297
136,0.608278,78.730000,0.645426,77.470000,0.004180
137,0.608916,78.808000,0.647848,77.110000,0.004751
138,0.607775,78.652000,0.645114,77.280000,0.004847
139,0.640660,77.374000,0.688683,75.900000,0.004716
140,0.613786,78.482000,0.652088,77.300000,0.004719
141,0.613937,78.528000,0.654741,77.190000,0.005654
142,0.608766,78.638000,0.645454,77.670000,0.003151
143,0.613379,78.412000,0.652773,76.850000,0.004737
144,0.607498,78.706000,0.648558,77.270000,0.006155
145,0.604143,78.766000,0.648445,77.130000,0.005983
146,0.586698,79.456000,0.624684,78.030000,0.005121
147,0.585509,79.398000,0.626968,77.880000,0.005371
148,0.584153,79.538000,0.624382,77.930000,0.005189
149,0.577921,79.736000,0.619272,78.420000,0.005088
150,0.577331,79.652000,0.623353,78.280000,0.004570
151,0.563090,80.262000,0.601969,78.890000,0.004168
152,0.574161,79.924000,0.620797,78.140000,0.004216
