iter,train_loss,train_acc,test_loss,test_acc,time
1,4.679908,1.000000,4.679908,1.000000,0.000000
2,4.641918,1.000000,4.641919,1.000000,380.163314
3,4.647667,1.000000,4.647660,1.000000,419.515255
4,4.640684,1.000000,4.640531,1.000000,406.330161
5,4.632026,1.000000,4.630904,1.000000,371.151474
6,4.633197,1.120000,4.630903,1.090000,406.604065
7,4.600117,1.188000,4.595875,1.270000,379.831348
8,4.576237,1.494000,4.565553,1.560000,388.505723
9,4.540739,1.368000,4.531058,1.360000,347.914113
10,4.446115,2.456000,4.432872,2.400000,409.466775
11,4.511002,1.812000,4.493307,1.930000,378.986331
12,4.433763,2.244000,4.419651,2.390000,356.898691
13,4.683220,2.114000,4.675083,2.170000,350.188848
14,4.423800,2.880000,4.415969,2.880000,327.357308
15,4.331553,2.918000,4.309344,3.220000,360.588129
16,4.602344,2.164000,4.598562,1.820000,390.378919
17,4.389463,2.706000,4.360558,3.070000,328.022182
18,4.316576,3.492000,4.294754,3.600000,389.534735
19,4.249266,4.208000,4.222168,4.480000,387.142004
20,4.251013,4.156000,4.227130,4.440000,359.256422
21,4.201638,4.856000,4.168519,5.330000,356.414397
22,4.265776,3.984000,4.241997,4.050000,376.432119
23,4.259490,4.182000,4.226185,4.250000,371.173392
24,4.166513,5.352000,4.133410,5.720000,361.036886
25,4.681227,2.386000,4.800537,2.230000,386.001508
26,4.060503,6.898000,4.028722,7.180000,332.591287
27,4.127650,5.506000,4.102578,5.790000,365.857311
28,4.129661,5.616000,4.099653,6.390000,355.877125
29,4.048576,6.804000,4.018612,7.530000,390.301095
30,3.998674,7.694000,3.962519,7.840000,376.171786
31,4.151590,4.988000,4.129418,5.280000,343.608491
32,3.998022,7.520000,3.969165,7.930000,357.959493
33,4.027456,6.930000,4.006880,7.630000,388.024903
34,4.026918,7.102000,4.003195,7.540000,376.067295
35,3.973903,7.652000,3.938738,8.080000,372.001884
36,3.906108,9.364000,3.863386,9.960000,359.095643
37,4.045077,7.282000,4.013226,7.620000,363.798165
38,3.858450,9.734000,3.833377,10.400000,354.518038
39,3.854749,9.630000,3.825579,10.140000,364.968031
40,3.883563,9.230000,3.859129,9.770000,385.654725
41,3.971861,7.890000,3.967005,7.950000,357.365580
42,3.837074,10.156000,3.820293,10.960000,336.541650
43,3.798447,9.948000,3.780209,10.510000,352.073679
44,3.874120,9.356000,3.844311,10.110000,364.836693
45,3.824505,10.110000,3.795140,10.920000,344.685533
46,3.766291,11.250000,3.743817,11.970000,325.213067
47,3.755824,11.814000,3.721626,12.810000,374.112779
48,3.742749,11.698000,3.717354,12.570000,394.698372
49,3.755433,11.394000,3.746893,11.760000,352.037928
