iter,train_loss,train_acc,test_loss,test_acc,time
1,2.315502,10.000000,2.315502,10.000000,0.000000
2,2.318681,10.000000,2.318681,10.000000,0.042851
3,2.307221,10.000000,2.306996,10.000000,0.029130
4,2.320908,10.014000,2.319417,10.020000,0.031582
5,2.311702,11.214000,2.303580,11.680000,0.031291
6,2.229783,12.368000,2.209982,13.120000,0.028506
7,2.070743,22.488000,2.033105,24.260000,0.031646
8,2.024393,24.656000,1.995667,25.880000,0.028796
9,2.011059,25.224000,1.998284,25.520000,0.029219
10,2.053413,23.738000,2.022799,24.580000,0.027386
11,1.910509,26.712000,1.893931,28.010000,0.026905
12,1.917730,26.468000,1.898004,27.650000,0.030949
13,1.910705,28.716000,1.881679,30.370000,0.028691
14,1.914813,28.310000,1.875424,30.480000,0.029040
15,1.935309,28.612000,1.884152,30.620000,0.029763
16,1.849625,30.042000,1.802668,31.720000,0.027158
17,1.885584,29.502000,1.826758,31.290000,0.031603
18,1.890987,29.330000,1.839290,30.470000,0.033434
19,1.781637,33.200000,1.742751,34.430000,0.029083
20,1.701213,36.822000,1.669141,38.070000,0.030915
21,1.729092,35.984000,1.691698,37.270000,0.026995
22,1.708441,36.740000,1.681463,37.760000,0.029128
23,1.649562,38.224000,1.611799,39.580000,0.028871
24,1.621061,39.206000,1.579583,41.050000,0.030309
25,1.588657,40.596000,1.550604,41.360000,0.026873
26,1.583357,40.450000,1.543715,41.630000,0.028773
27,1.600707,39.710000,1.561547,41.230000,0.029117
28,1.565173,41.652000,1.535570,43.030000,0.031166
29,1.559581,41.884000,1.529462,43.100000,0.028326
30,1.547586,42.184000,1.529878,42.870000,0.027265
31,1.565641,41.512000,1.544956,42.790000,0.027845
32,1.537043,42.480000,1.530955,43.450000,0.029259
33,1.519332,43.302000,1.499920,44.280000,0.034091
34,1.527211,43.338000,1.512910,44.280000,0.031881
35,1.488588,45.080000,1.471578,45.550000,0.024916
36,1.546691,43.932000,1.507742,44.860000,0.032777
37,1.488047,45.540000,1.458530,46.340000,0.026921
38,1.453000,46.386000,1.425771,47.010000,0.029129
39,1.422773,47.634000,1.390533,48.450000,0.028278
40,1.397842,48.422000,1.369367,49.420000,0.027338
