iter,train_loss,train_acc,test_loss,test_acc,time
1,4.669114,1.000000,4.669114,1.000000,0.000000
2,4.635287,1.064000,4.634247,1.050000,0.028198
3,4.389290,3.394000,4.411253,3.470000,0.052332
4,4.594482,3.112000,4.599478,3.380000,0.083746
5,4.287913,3.932000,4.286107,4.050000,0.109472
6,4.154332,4.874000,4.140817,5.190000,0.133643
7,4.073952,5.992000,4.073868,6.280000,0.168275
8,4.009261,7.612000,4.005247,7.990000,0.194457
9,3.951432,8.018000,3.939135,7.890000,0.226154
10,3.916022,8.482000,3.904819,8.650000,0.256817
11,3.890384,9.116000,3.880467,9.380000,0.295109
12,3.843676,9.712000,3.840953,9.650000,0.325294
13,3.815879,10.134000,3.818882,10.120000,0.355709
14,3.838463,10.184000,3.839629,10.060000,0.389260
15,3.755245,11.194000,3.746172,11.420000,0.418980
16,3.743717,11.112000,3.728675,11.530000,0.456921
17,3.738415,11.124000,3.730908,11.510000,0.488026
18,3.681777,12.462000,3.693805,12.460000,0.521262
19,3.634583,13.092000,3.629670,13.130000,0.554681
20,3.594593,13.478000,3.580345,13.930000,0.589321
21,3.632070,12.464000,3.648993,12.570000,0.624563
22,3.567504,14.578000,3.564072,14.300000,0.659916
23,3.524329,14.892000,3.510127,14.930000,0.746464
24,3.486332,15.714000,3.476934,15.690000,0.782432
25,3.514085,15.138000,3.528428,14.890000,0.814472
26,3.448759,16.284000,3.446965,16.530000,0.853757
27,3.416447,16.814000,3.404023,17.210000,0.892063
28,3.404949,16.948000,3.420678,17.090000,0.934351
29,3.355720,18.066000,3.365490,18.140000,0.970652
30,3.337011,18.476000,3.338844,18.880000,1.017388
31,3.313510,18.464000,3.320698,18.560000,1.079802
32,3.293303,19.132000,3.314243,19.520000,1.120003
33,3.258284,19.478000,3.262423,20.010000,1.154363
34,3.236834,19.922000,3.235894,20.120000,1.209782
35,3.243974,20.022000,3.248010,20.180000,1.256220
36,3.180101,21.206000,3.179722,21.480000,1.296694
37,3.124356,22.542000,3.137678,22.270000,1.333030
38,3.140571,22.038000,3.181175,21.790000,1.376155
39,3.136997,22.172000,3.162105,22.010000,1.422101
40,3.098567,22.628000,3.115727,22.650000,1.467228
41,3.092014,22.968000,3.116218,22.920000,1.500250
42,3.060385,23.710000,3.082927,23.280000,1.540245
43,3.022378,24.508000,3.038579,23.930000,1.580183
44,3.001473,24.942000,3.032301,24.490000,1.633590
45,3.013318,24.340000,3.039900,23.710000,1.678591
46,2.982378,25.000000,3.016661,24.970000,1.711823
47,3.014986,24.608000,3.063098,23.760000,1.757323
48,2.964709,25.416000,2.973903,25.330000,1.801072
49,2.926762,26.202000,2.954938,25.580000,1.838041
50,2.930954,26.130000,2.970539,25.250000,1.873531
51,2.868954,27.342000,2.906426,26.840000,1.934062
52,2.870045,27.596000,2.899336,26.900000,1.968675
53,2.858512,27.750000,2.875967,27.110000,2.064877
54,2.829243,27.986000,2.846609,27.720000,2.142524
55,2.856839,27.408000,2.899645,26.360000,2.180145
56,2.795853,28.482000,2.837581,27.940000,2.220046
57,2.737812,29.854000,2.788986,28.800000,2.255158
58,2.736119,29.990000,2.794244,29.210000,2.296697
59,2.717134,30.700000,2.752188,30.110000,2.367176
60,2.696714,30.978000,2.726429,30.610000,2.406296
61,2.663245,31.586000,2.706219,31.210000,2.443075
62,2.659823,31.524000,2.699379,31.290000,2.479375
63,2.616836,32.572000,2.660049,31.810000,2.520116
64,2.650020,31.642000,2.702548,30.990000,2.569718
65,2.610847,32.650000,2.658564,32.130000,2.612495
66,2.591008,32.914000,2.623780,32.340000,2.646711
67,2.571393,33.514000,2.619774,32.580000,2.679336
68,2.565019,33.638000,2.606166,32.810000,2.739005
69,2.503450,35.040000,2.546150,34.210000,2.833072
70,2.537773,33.918000,2.594484,32.930000,2.869048
71,2.502372,34.624000,2.557857,33.490000,2.913746
72,2.481695,35.402000,2.521572,35.000000,2.954233
73,2.518971,34.580000,2.578942,33.710000,2.993395
74,2.485195,34.894000,2.543685,33.960000,3.026984
75,2.491659,34.884000,2.557347,33.870000,3.063475
76,2.459817,35.784000,2.537038,34.430000,3.100676
77,2.438673,35.930000,2.502716,35.050000,3.151084
78,2.388923,37.190000,2.439558,36.330000,3.188666
79,2.368998,37.692000,2.433885,36.760000,3.222778
80,2.358207,37.936000,2.407432,36.930000,3.257662
