iter,train_loss,train_acc,test_loss,test_acc,time
1,4.666631,1.000000,4.666631,1.000000,0.000000
2,4.641467,1.000000,4.641163,1.000000,0.000000
3,4.320148,3.428000,4.317532,3.560000,0.000000
4,4.224523,4.344000,4.207357,4.510000,0.000000
5,4.212126,4.606000,4.203831,4.660000,0.017517
6,4.176683,4.916000,4.171737,5.160000,0.019561
7,4.308266,4.562000,4.313817,5.050000,0.019201
8,4.241856,4.952000,4.275040,5.020000,0.015789
9,4.104664,6.058000,4.127375,6.430000,0.017625
10,4.095201,6.090000,4.174939,5.690000,0.016253
11,4.115349,6.208000,4.159124,6.170000,0.020429
12,3.922638,7.750000,3.930410,7.780000,0.018270
13,4.019162,6.672000,4.023335,7.060000,0.019861
14,3.846914,9.018000,3.833157,9.590000,0.015917
15,3.805190,9.572000,3.785435,10.320000,0.017171
16,3.749113,10.308000,3.749667,10.820000,0.018834
17,3.788429,10.292000,3.800636,9.830000,0.017457
18,3.747839,10.486000,3.778950,9.890000,0.020934
19,3.729114,11.064000,3.755896,11.050000,0.018110
20,3.798709,10.426000,3.812026,10.890000,0.018050
21,3.698442,11.534000,3.711926,12.260000,0.017578
22,3.681419,12.156000,3.661193,12.640000,0.018204
23,3.733837,11.572000,3.709489,11.600000,0.017724
24,3.634158,12.884000,3.607352,13.260000,0.017100
25,3.585784,14.266000,3.573463,14.460000,0.018937
26,3.649468,13.274000,3.668496,13.650000,0.016553
27,3.659921,12.870000,3.690253,12.840000,0.022180
28,3.565705,14.570000,3.572268,14.570000,0.016528
29,3.505141,15.206000,3.490538,15.650000,0.018847
30,3.515094,15.164000,3.486958,15.710000,0.018972
31,3.467629,15.962000,3.459096,16.040000,0.017389
32,3.455686,16.450000,3.457399,16.890000,0.018233
33,3.484202,16.104000,3.474158,16.760000,0.019187
34,3.432339,17.002000,3.422666,16.980000,0.015514
35,3.449246,16.314000,3.466745,16.640000,0.017339
36,3.376176,17.644000,3.389841,18.160000,0.018651
37,3.361880,18.074000,3.354982,18.850000,0.017334
38,3.343053,18.314000,3.345804,18.710000,0.016191
39,3.362836,17.992000,3.357869,18.650000,0.016459
40,3.325529,18.574000,3.331100,19.330000,0.016118
41,3.335593,18.052000,3.348643,18.610000,0.019407
42,3.327792,18.448000,3.354869,18.560000,0.015888
43,3.312311,18.828000,3.328585,19.300000,0.016697
44,3.334632,18.928000,3.341764,19.340000,0.018222
45,3.230564,20.410000,3.230888,20.890000,0.017294
46,3.240359,20.120000,3.253366,20.720000,0.018601
47,3.250619,19.778000,3.260690,20.450000,0.016448
48,3.226469,20.496000,3.241018,20.800000,0.017510
49,3.234287,20.406000,3.247485,20.630000,0.018613
50,3.155773,21.518000,3.162466,22.580000,0.017091
51,3.130971,22.318000,3.131209,22.880000,0.018926
52,3.151174,21.756000,3.158991,21.960000,0.020402
53,3.178359,21.312000,3.202682,21.130000,0.018674
54,3.142635,21.812000,3.186624,21.740000,0.018420
55,3.144584,22.056000,3.184322,21.800000,0.017975
56,3.196731,21.080000,3.241625,21.220000,0.017928
57,3.116226,22.452000,3.153162,22.710000,0.016269
58,3.073951,23.148000,3.091724,23.020000,0.016221
59,3.135245,22.010000,3.125295,22.710000,0.019654
60,3.017347,24.228000,3.020297,24.700000,0.016804
61,3.066283,23.064000,3.101015,23.000000,0.017541
62,3.011348,24.480000,3.025557,24.800000,0.019536
63,3.017995,24.302000,3.023880,24.770000,0.017493
64,3.009815,24.234000,3.010235,24.420000,0.019682
65,2.995547,24.556000,3.016216,24.390000,0.015385
66,2.985482,24.658000,2.999557,24.860000,0.017511
67,2.972942,24.886000,2.993338,24.470000,0.016242
68,2.994200,24.434000,3.011481,24.580000,0.020243
69,2.941306,25.728000,2.987781,25.610000,0.020208
70,2.961157,25.484000,2.990064,25.660000,0.016626
71,2.932384,26.138000,2.963211,25.980000,0.017595
72,2.920209,26.018000,2.962351,25.950000,0.016723
73,2.932665,25.540000,2.954110,25.740000,0.016148
74,2.907942,26.318000,2.925817,25.950000,0.018153
