iter,train_loss,train_acc,test_loss,test_acc,time
1,4.666631,1.000000,4.666631,1.000000,0.000000
2,4.637542,1.000000,4.637542,1.000000,0.107163
3,4.629316,1.000000,4.629283,1.000000,0.083239
4,4.596143,1.100000,4.593322,1.130000,0.091146
5,4.556116,1.274000,4.548173,1.380000,0.150809
6,4.392922,3.192000,4.375840,3.360000,0.322141
7,4.364412,3.810000,4.381433,3.700000,0.188999
8,4.390494,3.814000,4.412013,3.660000,0.112597
9,4.361459,3.956000,4.378925,3.920000,0.254872
10,4.312384,4.100000,4.315006,4.190000,0.775959
11,4.198192,4.638000,4.202288,4.810000,0.875313
12,4.394869,4.156000,4.398155,4.060000,0.739798
13,4.129489,5.158000,4.126474,5.250000,0.585849
14,4.180731,4.602000,4.180131,4.750000,0.284507
15,4.102152,6.110000,4.095654,6.430000,0.426391
16,4.078712,6.196000,4.071792,6.180000,0.432397
17,4.017447,6.788000,4.009411,6.910000,0.607151
18,4.106620,6.022000,4.113100,6.300000,0.501940
19,3.979322,7.386000,3.981633,7.300000,0.849525
20,3.950249,7.984000,3.947672,7.800000,0.880876
21,3.934266,8.024000,3.929197,8.160000,0.275067
22,3.969133,7.490000,3.968878,7.750000,0.387364
23,3.975175,7.318000,3.975384,7.480000,0.746800
24,3.905178,8.402000,3.886868,8.550000,0.632526
25,3.909954,8.292000,3.899141,8.270000,0.786735
26,3.882578,8.878000,3.870748,8.740000,0.676486
27,3.839000,9.432000,3.837080,9.540000,0.623745
28,3.833236,9.426000,3.840272,9.340000,0.610720
29,3.806236,9.576000,3.806768,9.790000,0.638714
30,3.784408,10.284000,3.789046,10.160000,0.577386
31,3.790069,10.056000,3.785180,10.280000,0.535061
32,3.742838,10.812000,3.739942,10.990000,0.737477
33,3.741059,10.916000,3.725019,11.530000,0.672994
34,3.720935,11.386000,3.702143,11.940000,0.667357
35,3.721367,11.410000,3.692703,12.390000,0.741918
36,3.741250,11.324000,3.728559,11.640000,0.738582
37,3.733076,11.656000,3.722122,12.030000,0.504242
38,3.656158,12.484000,3.645637,12.600000,0.570457
39,3.645101,12.496000,3.648161,12.460000,0.666911
40,3.650440,12.580000,3.641285,12.950000,0.400479
41,3.654707,12.806000,3.651831,12.750000,0.651296
42,3.620756,13.092000,3.614966,13.710000,0.446998
43,3.588733,13.848000,3.580955,13.960000,0.541828
44,3.600205,13.506000,3.601101,13.670000,0.504375
45,3.582535,13.852000,3.569830,13.870000,0.361946
46,3.566696,14.210000,3.558375,14.230000,0.273825
47,3.588935,14.010000,3.578393,14.200000,0.575679
48,3.523642,14.844000,3.515017,15.030000,0.518796
49,3.512803,15.244000,3.507046,15.610000,0.472152
50,3.492024,15.516000,3.488784,15.430000,0.350665
51,3.495423,15.558000,3.491026,15.610000,0.470880
52,3.454369,16.288000,3.454115,16.140000,0.610393
53,3.456594,16.230000,3.455127,16.520000,0.301246
54,3.438798,16.770000,3.424944,17.040000,0.618372
55,3.439359,16.562000,3.433860,16.840000,0.631799
56,3.416717,17.068000,3.423955,17.210000,0.350626
57,3.401558,17.498000,3.387379,17.960000,0.650596
58,3.411324,17.260000,3.405938,17.410000,0.525236
59,3.398144,17.452000,3.391631,17.670000,0.302613
60,3.368619,17.948000,3.367343,18.270000,0.635486
61,3.363560,18.218000,3.356446,18.550000,0.525634
62,3.345289,18.390000,3.342520,18.750000,0.685898
63,3.334253,18.340000,3.328624,18.570000,0.722607
64,3.320845,18.614000,3.319721,18.920000,0.205168
65,3.332153,18.532000,3.332098,19.040000,0.497746
66,3.332545,18.478000,3.342487,18.880000,0.449993
67,3.288576,19.412000,3.282557,20.130000,0.417904
68,3.284736,19.720000,3.284766,20.190000,0.531785
69,3.279252,19.466000,3.279127,20.040000,0.472568
70,3.266261,20.200000,3.267107,20.280000,0.531740
71,3.279004,19.682000,3.284729,19.850000,0.346196
72,3.231518,20.518000,3.237268,20.710000,0.399158
