iter,train_loss,train_acc,test_loss,test_acc,time
1,2.306265,10.000000,2.306265,10.000000,0.000000
2,2.345515,10.000000,2.345487,10.000000,0.079418
3,2.318114,10.004000,2.315855,10.000000,0.079342
4,2.259920,10.564000,2.252417,10.740000,0.083948
5,2.204007,17.134000,2.191527,17.600000,0.083523
6,2.120592,16.190000,2.106280,16.200000,0.077522
7,2.071760,21.330000,2.052693,21.960000,0.083182
8,2.023931,22.012000,1.994730,22.940000,0.118614
9,2.030203,20.480000,2.012257,21.190000,0.129377
10,1.962558,25.594000,1.933933,26.500000,0.068155
11,1.917506,23.984000,1.889780,24.970000,0.081449
12,1.897383,28.086000,1.862463,29.360000,0.092708
13,1.930815,23.954000,1.891345,25.330000,0.105089
14,1.893452,29.208000,1.848760,31.180000,0.110252
15,1.923310,24.916000,1.880660,26.920000,0.091345
16,1.874703,28.446000,1.828199,30.030000,0.073677
17,1.814723,31.358000,1.760474,33.760000,0.074748
18,1.856575,28.950000,1.810899,30.690000,0.092126
19,1.831231,29.784000,1.781480,31.480000,0.084750
20,1.771195,33.338000,1.712486,35.950000,0.105476
21,1.769203,32.050000,1.711367,35.620000,0.075917
22,1.750502,33.518000,1.730357,34.470000,0.091879
23,1.711236,35.488000,1.660667,37.530000,0.130193
24,1.716045,35.682000,1.701975,36.690000,0.100370
25,1.695428,36.466000,1.664991,38.160000,0.069809
26,1.661664,37.918000,1.624179,39.120000,0.098976
27,1.659968,38.348000,1.633470,37.980000,0.117303
28,1.630693,40.026000,1.575243,42.260000,0.083153
29,1.604172,40.490000,1.588529,41.340000,0.098717
30,1.610233,38.282000,1.591867,38.880000,0.188485
31,1.582724,41.530000,1.574860,41.900000,0.170096
32,1.575063,41.760000,1.530506,42.490000,0.094416
33,1.605865,39.578000,1.609968,39.800000,0.109357
34,1.534460,41.848000,1.483994,43.640000,0.096812
35,1.559187,41.074000,1.549719,40.730000,0.094795
36,1.532477,42.638000,1.487864,44.220000,0.089389
37,1.542174,42.582000,1.513661,42.390000,0.113141
38,1.503802,44.858000,1.483504,45.000000,0.124032
39,1.566854,41.026000,1.533996,42.610000,0.133335
40,1.491068,45.570000,1.462155,45.650000,0.077644
41,1.466886,45.432000,1.439527,45.630000,0.100873
42,1.560012,41.998000,1.568272,40.970000,0.130545
43,1.467271,44.158000,1.433427,46.000000,0.171393
44,1.436461,46.794000,1.421864,47.400000,0.115706
45,1.444097,46.028000,1.426027,46.540000,0.146021
46,1.441809,45.698000,1.411693,46.820000,0.144428
47,1.467568,45.124000,1.462696,45.640000,0.096569
48,1.415029,47.642000,1.387299,48.310000,0.098832
49,1.381697,50.024000,1.356441,50.160000,0.089205
50,1.441531,45.558000,1.415772,46.870000,0.154629
51,1.379770,49.100000,1.356627,49.440000,0.196775
52,1.372619,48.938000,1.355505,48.930000,0.075501
53,1.314170,51.656000,1.296508,51.980000,0.087471
54,1.402780,45.050000,1.390882,45.040000,0.087244
55,1.342928,50.936000,1.319663,51.980000,0.086423
56,1.317846,50.478000,1.282730,51.390000,0.126659
57,1.309770,51.314000,1.288325,52.440000,0.152188
58,1.259477,54.266000,1.228672,55.380000,0.071452
59,1.264772,54.076000,1.240843,54.840000,0.090754
60,1.234217,55.270000,1.200247,56.080000,0.184603
61,1.293022,52.122000,1.282163,52.890000,0.227622
62,1.247746,53.430000,1.211850,55.010000,0.091454
63,1.220888,55.394000,1.197370,56.520000,0.157775
64,1.226691,55.034000,1.211654,54.830000,0.116863
65,1.197215,56.676000,1.168991,57.520000,0.067444
66,1.198871,55.924000,1.175001,57.100000,0.151186
67,1.225057,54.712000,1.206953,55.000000,0.084334
68,1.207273,56.712000,1.190709,57.330000,0.153027
69,1.166833,57.356000,1.155972,57.470000,0.101450
70,1.213701,53.926000,1.186569,54.470000,0.107893
71,1.174224,57.924000,1.157807,57.780000,0.078971
72,1.148516,58.548000,1.135931,58.820000,0.138498
73,1.147460,58.842000,1.126074,59.340000,0.103292
74,1.225497,54.442000,1.216230,53.970000,0.114291
75,1.165415,57.366000,1.142806,57.980000,0.105609
76,1.126988,58.714000,1.098286,59.500000,0.154486
77,1.121804,59.086000,1.097487,59.790000,0.082143
78,1.060162,62.116000,1.053658,62.350000,0.127964
79,1.097393,61.360000,1.091168,60.790000,0.132312
80,1.059625,62.416000,1.045832,62.170000,0.096372
81,1.068167,61.646000,1.055287,61.870000,0.087415
82,1.113027,57.896000,1.091522,59.530000,0.077719
83,1.063386,61.622000,1.045209,62.470000,0.138462
84,1.077991,59.590000,1.058670,60.720000,0.185284
85,1.043842,62.350000,1.051192,62.120000,0.136331
86,1.095895,60.244000,1.080918,60.520000,0.091296
87,1.039166,62.492000,1.036072,61.870000,0.164944
88,1.023086,63.846000,1.007275,63.720000,0.117757
89,1.019088,63.104000,1.010236,63.240000,0.167110
90,1.024918,62.822000,1.010944,63.770000,0.149611
91,1.031907,62.296000,1.017027,63.030000,0.149237
92,0.994893,64.784000,0.991103,64.450000,0.120506
93,0.966652,65.414000,0.964489,65.120000,0.091715
94,0.995935,63.654000,0.986233,64.340000,0.132372
95,1.011125,62.512000,0.989388,63.660000,0.129641
96,0.941038,66.792000,0.937112,66.540000,0.088927
97,0.955948,65.862000,0.952370,65.360000,0.157806
98,0.995597,61.964000,0.977229,63.520000,0.074331
99,0.996083,63.674000,0.988838,63.910000,0.101777
100,0.966018,66.180000,0.954446,66.240000,0.143670
101,0.938584,65.958000,0.928764,66.450000,0.087303
102,0.947795,66.010000,0.935844,66.090000,0.128396
103,0.901258,68.230000,0.915226,67.590000,0.082307
104,0.915937,67.886000,0.894362,68.530000,0.115744
105,0.911719,67.268000,0.912487,66.750000,0.098799
106,0.895628,67.990000,0.900957,67.350000,0.112046
107,0.896495,67.732000,0.894807,67.640000,0.098540
108,0.879795,68.976000,0.869231,68.940000,0.128293
109,0.917703,66.696000,0.932196,65.640000,0.086264
110,0.863080,69.410000,0.872880,68.830000,0.096807
111,0.896850,67.840000,0.916306,67.390000,0.119983
112,0.859844,69.360000,0.864348,68.480000,0.086414
113,0.853431,69.732000,0.852209,69.690000,0.082468
114,0.896805,67.864000,0.916046,67.360000,0.121684
115,0.847146,70.150000,0.848067,69.540000,0.083782
116,0.874971,68.356000,0.887580,67.480000,0.135579
117,0.883942,67.306000,0.888426,67.740000,0.089035
118,0.869507,68.700000,0.863323,69.170000,0.101404
119,0.808523,71.784000,0.821442,70.450000,0.103097
120,0.829611,70.220000,0.843180,68.990000,0.126977
121,0.818913,70.938000,0.824500,70.530000,0.096377
122,0.813749,71.504000,0.823466,70.910000,0.098525
123,0.859935,69.168000,0.863666,68.800000,0.108824
