iter,train_loss,train_acc,test_loss,test_acc,time
1,2.315502,10.000000,2.315501,10.000000,0.000000
2,2.332360,10.000000,2.332360,10.000000,0.275335
3,2.328599,10.000000,2.328601,10.000000,0.320581
4,2.326975,10.000000,2.326983,10.000000,0.316120
5,2.319856,10.006000,2.319831,10.010000,0.251291
6,2.321577,10.002000,2.321543,10.010000,0.440463
7,2.327766,10.004000,2.327751,10.010000,0.315567
8,2.330090,10.002000,2.330038,10.010000,0.268865
9,2.325957,10.060000,2.325742,10.130000,0.420851
10,2.339501,10.118000,2.339058,10.190000,0.752835
11,2.327691,10.518000,2.326596,10.580000,0.487727
12,2.318967,11.090000,2.317243,11.240000,0.803880
13,2.296660,12.612000,2.291246,13.060000,0.479321
14,2.259358,12.050000,2.249313,12.360000,0.408015
15,2.276086,11.580000,2.266230,11.900000,0.367443
16,2.253795,13.798000,2.237903,15.850000,0.620058
17,2.246866,16.106000,2.228424,16.790000,0.321749
18,2.259109,14.706000,2.235240,15.230000,0.504986
19,2.255803,14.820000,2.227703,15.950000,0.785441
20,2.231956,15.976000,2.198213,17.220000,0.377931
21,2.163193,18.564000,2.126550,20.060000,0.706396
22,2.253138,16.002000,2.209021,17.870000,0.306388
23,2.158876,19.456000,2.116473,21.790000,0.387215
24,2.079621,21.318000,2.043487,22.860000,0.364209
25,2.086866,21.154000,2.045588,22.670000,0.420438
26,2.060232,22.452000,2.023256,24.470000,0.311451
27,2.141096,20.608000,2.092496,22.350000,0.414461
28,2.030264,23.590000,1.999572,25.490000,0.190901
29,2.016672,24.186000,1.993127,25.260000,0.557184
30,2.005281,24.882000,1.985032,25.410000,0.400647
31,1.994318,25.208000,1.976341,25.770000,0.338518
32,1.956322,26.308000,1.938246,26.440000,0.387496
33,1.935269,27.206000,1.917709,28.270000,0.385501
34,1.904762,27.650000,1.882418,28.990000,0.397503
35,1.894530,28.064000,1.869498,29.420000,0.385606
36,1.922616,26.418000,1.911949,28.070000,0.331679
37,1.878978,28.158000,1.857149,30.070000,0.589704
38,1.874419,28.748000,1.851706,30.610000,0.431650
39,1.864935,28.490000,1.842439,29.980000,0.385959
40,1.870926,28.572000,1.856501,30.210000,0.381092
41,1.872663,28.110000,1.860392,29.400000,0.348902
42,1.866154,28.664000,1.855591,29.650000,0.413842
43,1.841127,29.626000,1.821388,30.480000,0.413475
44,1.847889,29.352000,1.838444,30.330000,0.283688
45,1.824729,30.350000,1.798679,31.920000,0.341900
46,1.812600,31.496000,1.781871,32.980000,0.323916
47,1.812936,31.230000,1.784436,32.990000,0.430302
48,1.805358,31.556000,1.766667,32.990000,0.513152
49,1.811560,31.700000,1.792895,32.950000,0.465045
50,1.813127,31.748000,1.782208,32.980000,0.320030
51,1.811672,31.868000,1.766951,33.660000,0.171795
52,1.800397,31.784000,1.761730,33.840000,0.638153
53,1.788384,32.450000,1.761611,34.070000,0.543072
54,1.790208,32.552000,1.751920,34.330000,0.401126
55,1.789690,33.012000,1.753087,34.410000,0.456072
56,1.783195,33.306000,1.764435,34.250000,0.374365
57,1.770935,33.768000,1.734687,35.330000,0.344032
58,1.775564,33.422000,1.725364,35.740000,0.359820
59,1.746434,34.634000,1.705077,36.290000,0.550041
60,1.749016,34.412000,1.715409,36.110000,0.532268
61,1.735957,34.986000,1.697156,36.930000,0.393076
62,1.728561,35.120000,1.714957,35.960000,0.506970
63,1.730904,35.084000,1.726450,35.740000,0.309836
64,1.730620,35.318000,1.723537,36.300000,0.290432
65,1.712075,35.972000,1.692713,36.890000,0.702889
66,1.707067,36.232000,1.696849,37.030000,0.504608
67,1.722368,35.730000,1.737072,35.990000,0.349341
68,1.697041,36.524000,1.691918,37.270000,0.458624
69,1.690119,36.872000,1.674465,37.850000,0.730524
70,1.686785,36.958000,1.676380,37.380000,0.442374
71,1.690527,36.748000,1.704753,36.820000,0.440149
72,1.685393,36.918000,1.683518,37.260000,0.432423
73,1.688527,36.738000,1.694204,37.250000,0.340427
74,1.685120,37.228000,1.685509,37.740000,0.369392
75,1.671846,37.482000,1.669942,38.250000,0.497997
76,1.665458,37.602000,1.667937,37.940000,0.466859
77,1.665546,37.796000,1.669934,38.120000,0.270987
78,1.664984,37.840000,1.663776,38.420000,0.441647
79,1.648689,38.656000,1.641979,39.300000,0.418285
80,1.641878,38.778000,1.634813,39.370000,0.398793
81,1.641126,38.728000,1.629285,39.550000,0.511713
82,1.641124,38.832000,1.642461,39.150000,0.355427
83,1.640104,38.744000,1.647105,39.090000,0.503145
84,1.641537,39.010000,1.646981,39.240000,0.257707
85,1.625709,39.012000,1.620158,39.510000,0.282313
86,1.633387,38.394000,1.627042,39.130000,0.609114
87,1.624955,39.046000,1.630657,39.430000,0.359126
88,1.613461,39.546000,1.602457,40.410000,0.664399
89,1.628416,39.304000,1.645602,39.660000,0.455768
90,1.612823,39.656000,1.614090,40.230000,0.514485
91,1.608175,40.078000,1.610227,40.890000,0.538746
92,1.599925,40.360000,1.611115,40.750000,0.381610
93,1.604216,40.242000,1.623533,40.690000,0.609911
94,1.596745,40.622000,1.597413,41.450000,0.452541
95,1.583032,41.010000,1.576150,42.050000,0.481821
96,1.594957,40.462000,1.611412,41.540000,0.392406
97,1.580858,41.374000,1.593586,41.830000,0.308220
98,1.576139,41.310000,1.569630,42.150000,0.435200
99,1.582338,41.396000,1.590302,41.910000,0.427590
100,1.576608,41.530000,1.585298,42.210000,0.461874
101,1.563376,41.996000,1.551779,43.070000,0.414576
102,1.570780,41.894000,1.572750,42.580000,0.524175
103,1.560817,42.240000,1.552252,43.210000,0.351619
104,1.563927,42.344000,1.563474,42.850000,0.598958
105,1.549081,42.908000,1.541916,43.530000,0.684657
106,1.556437,42.560000,1.546244,43.250000,0.309427
107,1.542856,43.128000,1.526094,44.040000,1.144839
108,1.534596,43.136000,1.506758,44.250000,0.942474
109,1.550372,42.650000,1.547205,43.490000,0.445277
110,1.548959,42.892000,1.547353,43.540000,0.622708
111,1.543362,43.408000,1.533338,43.720000,0.482610
112,1.548365,42.592000,1.546915,43.350000,1.010388
113,1.533393,43.580000,1.524640,44.150000,0.765780
114,1.522942,44.100000,1.522127,44.090000,0.794938
115,1.531336,43.546000,1.526064,44.180000,1.002028
116,1.548417,43.242000,1.562575,42.380000,0.759530
117,1.527268,44.170000,1.530168,43.790000,0.841556
118,1.521462,44.074000,1.530310,43.680000,0.453553
119,1.508267,44.494000,1.512763,44.190000,0.898761
120,1.514017,44.066000,1.530403,43.530000,0.474244
121,1.514627,44.468000,1.525296,43.940000,0.340002
122,1.501520,45.018000,1.502660,45.410000,0.647025
123,1.497124,44.980000,1.501747,45.450000,0.770934
124,1.507213,44.942000,1.533087,44.040000,0.361278
125,1.504316,45.068000,1.520202,44.620000,1.024119
126,1.516301,44.336000,1.539344,43.890000,1.106694
127,1.491115,45.172000,1.503037,44.960000,0.838979
128,1.504062,45.142000,1.524817,44.090000,0.622946
129,1.482385,45.416000,1.497349,45.140000,0.673923
130,1.480338,45.888000,1.486696,45.920000,0.648024
131,1.491098,45.540000,1.497078,45.610000,0.294209
132,1.479469,45.780000,1.487185,45.880000,0.551268
133,1.479347,46.020000,1.491039,46.110000,0.468989
134,1.461362,46.642000,1.470715,46.730000,0.733881
135,1.466571,46.556000,1.469153,46.720000,0.406686
136,1.464260,46.556000,1.471420,46.280000,0.930370
137,1.458189,46.762000,1.458781,46.730000,0.623203
138,1.475648,45.990000,1.489214,46.260000,0.490854
139,1.474492,46.364000,1.477393,46.450000,0.425792
140,1.446319,47.076000,1.436592,47.890000,0.373630
141,1.457330,47.018000,1.459978,47.150000,0.557974
142,1.455776,46.908000,1.449378,47.620000,0.496318
143,1.438309,47.484000,1.437917,47.870000,0.481101
144,1.420663,48.272000,1.417060,48.430000,0.637089
145,1.425644,48.140000,1.423315,48.610000,0.393443
146,1.422113,48.018000,1.419975,48.580000,0.639738
147,1.432936,47.752000,1.435342,48.130000,0.797363
148,1.452203,46.800000,1.462798,46.740000,0.239951
149,1.423239,48.306000,1.432483,48.140000,0.600081
150,1.399466,49.136000,1.389312,49.600000,0.349635
151,1.426512,47.914000,1.443502,47.750000,0.329322
152,1.414005,48.460000,1.418982,48.250000,0.608845
153,1.427337,47.794000,1.438058,47.240000,0.608502
154,1.425742,47.956000,1.431406,47.810000,0.500605
155,1.397656,49.166000,1.395753,49.540000,0.485581
156,1.384422,49.732000,1.382118,49.940000,0.464927
157,1.398278,49.246000,1.406104,48.930000,0.432193
158,1.381408,49.852000,1.378823,49.880000,0.329887
159,1.383232,49.546000,1.386477,49.970000,0.473724
160,1.379072,49.930000,1.378046,50.070000,0.459215
161,1.373736,49.968000,1.373004,50.310000,0.499610
162,1.370598,50.118000,1.364843,50.220000,0.599243
163,1.365628,50.150000,1.357767,50.610000,0.501460
164,1.391018,49.340000,1.405124,49.110000,0.337852
165,1.372070,49.984000,1.378961,50.450000,0.323456
166,1.364273,50.242000,1.369045,50.500000,0.518959
167,1.349397,50.852000,1.347360,51.100000,0.565167
168,1.343829,50.972000,1.334776,51.440000,0.649106
169,1.370988,50.124000,1.368817,50.430000,0.649859
170,1.358086,50.334000,1.372735,49.970000,0.719291
171,1.348047,50.944000,1.348566,50.940000,0.432552
172,1.350259,50.946000,1.351788,51.000000,0.492988
173,1.334687,51.454000,1.335671,51.090000,0.600093
174,1.322937,51.856000,1.312445,51.770000,0.398595
175,1.332578,51.652000,1.317358,51.940000,0.524751
176,1.332850,51.466000,1.324792,51.670000,0.475260
177,1.323999,51.764000,1.314711,51.950000,0.435172
178,1.354544,50.678000,1.343298,51.060000,0.505112
179,1.320144,51.840000,1.307765,52.160000,0.575657
180,1.304043,52.364000,1.287755,53.240000,0.501276
181,1.337092,51.466000,1.335502,51.670000,0.681758
182,1.321623,51.826000,1.317788,52.610000,0.704295
183,1.334488,51.642000,1.326842,51.870000,0.585401
184,1.311477,52.104000,1.299336,52.790000,0.463334
185,1.307033,52.462000,1.294006,52.850000,0.422380
186,1.302451,52.876000,1.296414,53.180000,0.704847
187,1.328682,51.638000,1.327729,52.170000,0.258017
188,1.312213,52.448000,1.297787,52.970000,0.496890
189,1.331889,51.742000,1.331437,52.220000,0.725735
190,1.330116,51.614000,1.319697,52.180000,0.468205
191,1.328559,51.502000,1.329527,52.080000,0.372297
192,1.317531,51.982000,1.314469,52.350000,0.427273
193,1.306000,52.524000,1.307431,53.020000,0.744326
194,1.299280,52.620000,1.297572,52.940000,0.471454
195,1.310091,52.772000,1.297815,53.180000,0.786208
196,1.294928,53.114000,1.287754,53.400000,0.942208
197,1.293171,53.156000,1.285566,53.630000,0.371834
198,1.303432,52.938000,1.293285,53.340000,0.482827
199,1.284834,53.720000,1.276848,53.910000,0.463513
200,1.248837,54.846000,1.237980,54.830000,0.390599
201,1.254376,54.926000,1.242631,54.960000,0.360137
202,1.252035,54.716000,1.236718,55.460000,0.280357
203,1.226487,55.440000,1.216757,55.600000,0.390749
204,1.226190,55.926000,1.210929,56.420000,0.619644
205,1.226648,55.736000,1.222545,55.740000,0.327659
206,1.235015,55.524000,1.225065,56.240000,0.301540
207,1.213527,56.126000,1.203125,56.890000,0.616156
208,1.222668,55.716000,1.214198,56.470000,0.457149
209,1.212490,56.340000,1.195184,57.050000,0.421619
210,1.198676,56.344000,1.181988,57.220000,0.288708
211,1.196481,56.546000,1.182171,57.390000,0.515242
212,1.205397,56.510000,1.185767,57.280000,0.629646
213,1.187624,56.980000,1.168144,57.830000,0.390976
214,1.185838,57.142000,1.169227,57.810000,0.454183
215,1.188688,57.046000,1.175392,57.880000,0.689789
216,1.182849,57.228000,1.167137,57.990000,0.439907
217,1.183738,57.556000,1.166590,58.330000,0.472272
218,1.188995,56.942000,1.176346,57.550000,0.497423
219,1.175391,57.572000,1.159257,58.320000,0.463771
220,1.164431,57.912000,1.147869,58.730000,0.492120
221,1.170114,57.674000,1.152972,58.760000,0.528219
222,1.165704,58.078000,1.146177,59.020000,0.321089
223,1.153244,58.348000,1.138184,59.350000,0.560089
224,1.154853,58.342000,1.139176,59.220000,0.540362
225,1.153709,58.688000,1.140979,59.240000,0.369951
226,1.145249,59.222000,1.134236,59.670000,0.760938
227,1.148158,58.656000,1.139055,59.400000,0.378747
228,1.132202,59.144000,1.122924,59.860000,0.465731
229,1.137915,58.924000,1.128840,59.450000,0.491850
230,1.144357,58.744000,1.136788,59.170000,0.359383
231,1.130117,59.458000,1.117031,59.780000,0.453049
232,1.125614,59.546000,1.114721,60.100000,0.682267
233,1.129761,59.666000,1.109221,60.150000,0.389967
234,1.126435,59.680000,1.106527,60.330000,0.428327
235,1.122763,59.782000,1.105070,60.350000,0.855834
236,1.116068,59.918000,1.104432,60.480000,0.437221
237,1.119352,59.856000,1.104579,60.480000,0.299604
238,1.125075,59.792000,1.105444,60.440000,0.324231
239,1.106757,60.316000,1.089166,60.720000,0.338806
240,1.112155,60.198000,1.099597,60.250000,0.424363
241,1.108939,60.372000,1.093334,60.740000,0.300238
242,1.107533,60.172000,1.102429,60.620000,0.538709
243,1.107735,60.310000,1.093964,60.770000,0.306209
244,1.099563,60.660000,1.086059,60.960000,0.392697
245,1.103417,60.500000,1.090114,61.000000,0.396298
246,1.109375,60.198000,1.097000,60.610000,0.400113
247,1.096576,60.704000,1.078457,61.440000,0.398194
248,1.097891,60.934000,1.077490,61.530000,0.551365
249,1.096070,60.574000,1.076670,61.650000,0.877989
250,1.092822,61.006000,1.070652,61.830000,0.586974
251,1.089704,61.088000,1.072780,61.710000,0.569885
252,1.081135,61.432000,1.067531,61.840000,0.373081
253,1.085151,60.850000,1.078870,61.550000,0.483861
254,1.076316,61.294000,1.068599,61.860000,0.484524
255,1.076547,61.478000,1.068706,61.900000,0.539491
256,1.070662,61.450000,1.061259,62.060000,0.764211
257,1.070442,61.598000,1.056360,62.310000,0.567529
258,1.076537,61.312000,1.070375,62.020000,0.332156
259,1.071354,61.674000,1.059426,62.300000,0.301901
260,1.064133,61.940000,1.053339,62.600000,0.416176
261,1.072591,61.652000,1.065847,62.050000,0.433557
262,1.068759,61.818000,1.062298,62.350000,0.404097
263,1.058096,62.008000,1.048726,62.570000,0.432017
264,1.064418,61.944000,1.059846,62.790000,0.312042
265,1.072617,61.552000,1.068095,62.080000,0.285452
266,1.050526,62.378000,1.043261,62.890000,0.418519
267,1.044683,62.758000,1.032568,63.400000,0.547434
268,1.056244,62.274000,1.049629,62.830000,0.546090
269,1.041521,62.996000,1.031357,63.650000,0.403074
270,1.043976,62.708000,1.044040,62.960000,0.263773
271,1.027312,63.424000,1.020046,63.960000,0.427043
272,1.034992,63.212000,1.027479,63.640000,0.327865
273,1.032594,63.264000,1.028800,63.740000,0.576143
274,1.026754,63.300000,1.018589,63.770000,0.462069
275,1.023265,63.444000,1.011061,64.110000,0.412315
276,1.023674,63.302000,1.016512,63.780000,0.316718
277,1.022553,63.538000,1.012174,63.930000,0.474340
278,1.029735,63.232000,1.025618,63.540000,0.533259
279,1.023997,63.436000,1.021206,63.630000,0.409833
280,1.014305,63.724000,1.009976,64.230000,0.470871
281,1.006058,64.148000,0.999032,64.970000,0.505971
282,1.009599,63.848000,1.006552,64.310000,0.524499
283,1.015067,63.768000,1.014858,64.070000,0.402927
284,1.021495,63.528000,1.024502,64.040000,0.414713
285,1.002808,64.062000,0.995833,64.670000,0.481286
286,1.004218,64.248000,1.001447,64.800000,0.718226
287,1.004446,64.382000,0.996713,64.960000,0.356690
288,1.005209,64.192000,1.004401,64.530000,0.456540
289,0.994330,64.518000,0.990222,65.070000,0.283893
290,0.987392,64.866000,0.978289,65.510000,0.547859
291,0.986649,65.084000,0.983429,65.210000,0.489064
292,0.982519,65.010000,0.977618,65.180000,0.304969
293,0.976894,65.286000,0.970751,65.570000,0.680845
294,0.982882,65.190000,0.980033,65.100000,0.598055
295,0.968145,65.692000,0.959132,65.780000,0.422493
296,0.977620,65.224000,0.970739,65.400000,0.465150
297,0.975379,65.450000,0.973236,65.450000,0.518390
298,0.978905,65.092000,0.968938,65.480000,0.633806
299,0.976512,65.242000,0.964922,65.630000,0.770371
300,0.965690,65.848000,0.956253,65.950000,0.610872
