iter,train_loss,train_acc,test_loss,test_acc,time
1,2.304852,10.000000,2.304852,10.000000,0.000000
2,2.353902,10.000000,2.353902,10.000000,0.306254
3,2.343155,10.000000,2.343156,10.000000,0.180936
4,2.322694,10.258000,2.322002,10.400000,0.296043
5,2.369977,12.532000,2.365230,12.840000,0.314820
6,2.278777,12.560000,2.270871,13.120000,0.494447
7,2.294206,12.198000,2.284318,12.770000,0.595092
8,2.191213,17.176000,2.173681,17.770000,0.386528
9,2.144328,20.752000,2.129848,21.380000,0.191220
10,2.106091,19.592000,2.088703,19.650000,0.541942
11,2.088608,21.796000,2.068937,22.250000,0.490686
12,2.044101,22.088000,2.025084,22.760000,0.524272
13,1.967113,23.696000,1.921081,25.170000,0.699623
14,1.925480,25.674000,1.892395,26.980000,0.718225
15,1.921960,24.668000,1.887093,25.590000,0.400086
16,1.900886,25.818000,1.866167,27.350000,0.401911
17,1.887353,25.800000,1.845331,28.110000,0.463275
18,1.889145,28.526000,1.854536,29.480000,0.568746
19,1.867480,27.238000,1.827012,28.700000,0.661732
20,1.845353,28.250000,1.796585,30.380000,0.648796
21,1.844383,27.898000,1.810015,29.220000,0.544066
22,1.854458,27.520000,1.825319,28.900000,0.681662
23,1.811948,30.348000,1.783154,31.620000,0.388674
24,1.787951,31.918000,1.748900,33.370000,0.578640
25,1.801481,32.124000,1.772826,34.710000,0.492127
26,1.798362,32.792000,1.776314,34.080000,0.733716
27,1.788053,32.974000,1.753106,34.790000,0.625416
28,1.793945,34.420000,1.742726,36.830000,0.497235
29,1.798777,31.586000,1.739018,34.020000,0.660685
30,1.768033,32.758000,1.712409,35.080000,0.408254
31,1.769410,33.898000,1.703208,36.050000,0.406096
32,1.767370,34.192000,1.708159,35.770000,0.783377
33,1.740492,34.776000,1.706841,36.280000,0.766640
34,1.731267,34.272000,1.691945,35.930000,0.643977
35,1.686001,37.902000,1.657028,39.590000,0.600385
36,1.679116,36.800000,1.637899,38.330000,0.690000
37,1.676911,37.000000,1.658220,37.320000,0.530086
38,1.682691,36.970000,1.654726,38.060000,0.386712
39,1.670900,37.608000,1.624116,39.830000,0.619682
40,1.637298,38.806000,1.599853,38.870000,0.582756
41,1.654118,38.462000,1.630785,38.790000,0.323318
42,1.683907,36.252000,1.685418,35.760000,0.619264
43,1.638366,38.076000,1.620939,38.300000,0.330004
44,1.629854,39.994000,1.589010,41.500000,0.856033
45,1.621610,40.242000,1.584851,41.290000,0.510795
46,1.601097,41.722000,1.566147,43.050000,0.601722
47,1.601044,39.518000,1.590358,39.990000,0.654507
48,1.566296,41.762000,1.530519,42.600000,0.668888
49,1.581545,41.164000,1.562401,40.520000,0.784182
50,1.637572,38.106000,1.647268,37.360000,0.624485
51,1.610557,40.008000,1.589915,39.640000,0.658439
52,1.600006,38.780000,1.588837,38.180000,0.670248
53,1.572563,42.304000,1.549456,42.610000,0.559979
54,1.568029,40.232000,1.566003,39.350000,0.899082
55,1.560075,42.032000,1.542646,41.680000,0.524004
56,1.528501,42.738000,1.491314,44.530000,0.510509
57,1.526236,42.386000,1.499874,42.840000,0.450875
58,1.521186,43.662000,1.501727,44.150000,0.526147
59,1.480293,45.388000,1.448843,46.010000,1.239471
60,1.501500,43.658000,1.485608,43.780000,0.540014
61,1.484585,44.714000,1.449512,45.710000,0.455621
62,1.559737,39.976000,1.556094,40.080000,0.743749
63,1.496795,43.266000,1.477645,43.350000,0.587769
64,1.526354,42.190000,1.516588,42.410000,0.742300
65,1.502717,44.194000,1.481357,43.740000,0.703285
66,1.464311,45.246000,1.428955,46.540000,0.703012
67,1.491077,44.642000,1.484267,44.990000,0.671641
68,1.487462,46.052000,1.470698,47.010000,0.564737
69,1.441472,46.980000,1.410513,47.700000,0.484567
70,1.513168,42.656000,1.476140,43.870000,0.693236
