iter,train_loss,train_acc,test_loss,test_acc,time
1,4.667570,1.000000,4.667570,1.000000,0.000000
2,4.639322,1.000000,4.639225,1.000000,0.000000
3,4.287706,3.784000,4.272283,4.000000,0.000000
4,4.205874,4.388000,4.189473,4.700000,0.000000
5,4.227506,4.582000,4.227405,4.290000,432.240418
6,4.346053,3.380000,4.370981,3.100000,424.403290
7,4.219202,5.164000,4.209224,5.190000,405.301644
8,4.619502,1.782000,4.658231,1.760000,417.347650
9,4.255081,4.240000,4.253462,4.290000,413.707900
10,4.211185,5.404000,4.201851,5.490000,413.040486
11,4.221001,5.068000,4.214168,5.240000,428.441480
12,4.194679,5.474000,4.189811,5.570000,419.155681
13,4.194578,5.246000,4.186183,5.620000,408.879620
14,4.211766,5.024000,4.204167,5.330000,417.715764
15,4.236730,4.630000,4.230282,4.550000,419.447868
16,4.175600,5.256000,4.161406,5.600000,410.825060
17,4.190045,5.212000,4.180941,5.570000,422.917512
18,4.208968,5.090000,4.196216,5.620000,431.287652
19,4.202234,4.990000,4.192518,5.100000,418.984508
20,4.241809,4.346000,4.235480,4.510000,431.395739
21,4.216362,5.124000,4.199646,5.640000,425.972565
22,4.209835,4.732000,4.200091,4.810000,412.098642
23,4.195561,5.280000,4.183576,5.380000,435.459638
24,4.384064,3.544000,4.360843,3.970000,431.583407
25,4.217741,5.084000,4.196993,5.490000,433.370512
26,4.257639,4.462000,4.248259,4.680000,410.829832
27,4.198165,4.586000,4.178128,4.990000,422.501080
28,4.446642,3.630000,4.417418,3.680000,393.674231
29,4.190602,5.006000,4.156757,5.670000,418.685058
30,4.239185,4.768000,4.213572,5.180000,418.198364
31,4.183243,5.292000,4.152473,5.580000,417.260306
32,4.147197,5.658000,4.113753,6.170000,412.931702
33,4.153122,5.578000,4.134501,5.490000,430.300127
34,4.448430,3.414000,4.441394,3.730000,423.846742
35,4.094497,6.334000,4.079845,6.360000,419.961716
36,4.140001,5.788000,4.116429,5.950000,422.505753
37,4.190733,5.438000,4.166597,5.410000,421.334465
38,4.086125,6.172000,4.060521,6.270000,417.258696
39,4.211994,4.706000,4.174671,5.220000,421.121894
40,4.243402,4.162000,4.213047,4.640000,426.339645
41,4.177276,5.172000,4.140473,5.850000,420.649566
42,4.201754,3.986000,4.176702,4.450000,420.366910
43,5.325828,1.196000,5.297865,1.130000,413.553353
44,4.140754,5.602000,4.084865,6.310000,429.463452
45,4.105380,5.988000,4.060380,6.340000,437.638772
46,4.112172,6.080000,4.060195,6.910000,410.316588
47,4.119523,6.428000,4.063282,7.210000,399.464394
48,4.086727,6.372000,4.048234,7.280000,423.368375
49,4.121298,6.374000,4.066272,7.310000,428.527668
50,4.015751,7.132000,3.986434,7.370000,426.262754
51,4.022373,7.474000,3.974938,8.250000,422.602337
52,3.986075,7.462000,3.950617,8.190000,425.632082
53,5.197833,1.730000,5.189603,1.480000,430.925083
54,4.021036,7.274000,3.980101,7.460000,426.577170
55,3.999660,7.532000,3.950340,8.220000,426.846572
56,3.974536,8.050000,3.922003,8.710000,422.613328
57,3.947745,8.102000,3.917087,8.640000,413.499800
58,3.926452,8.566000,3.884177,9.420000,417.274104
59,3.915850,8.736000,3.871933,9.820000,420.779665
60,3.931811,8.414000,3.884008,9.090000,422.986699
61,3.896478,8.620000,3.862593,9.290000,427.069293
62,4.721907,3.382000,4.675718,3.560000,412.924335
63,4.041441,7.360000,3.986974,8.320000,426.818536
64,3.990710,7.870000,3.944782,8.640000,434.913409
65,3.935191,8.788000,3.893157,9.490000,428.558216
66,3.952440,8.484000,3.901461,9.430000,424.058101
67,3.924562,8.720000,3.876579,9.680000,424.063055
68,3.901859,9.198000,3.856502,9.880000,434.897428
69,3.871101,9.680000,3.830616,10.390000,426.100119
70,3.885615,9.078000,3.847108,9.810000,418.630724
71,3.878277,8.954000,3.856159,9.800000,403.778637
72,3.822821,10.434000,3.783359,11.250000,422.865796
73,3.856429,10.230000,3.817164,11.340000,425.115111
74,4.051831,6.722000,4.047030,6.920000,419.679772
75,3.833054,10.168000,3.803423,11.110000,425.683277
76,3.818079,10.578000,3.798222,11.130000,411.046798
77,3.784913,11.178000,3.767184,11.350000,412.083558
78,3.812178,10.610000,3.791780,11.310000,410.858711
79,3.784444,11.360000,3.757178,11.930000,418.671188
80,3.761347,11.580000,3.727856,12.660000,404.224260
81,3.753944,11.822000,3.723683,12.470000,419.500141
82,3.747486,11.710000,3.710721,12.430000,421.080676
83,3.719919,12.138000,3.681950,13.040000,432.913781
84,3.718814,12.218000,3.675120,13.210000,421.808013
85,3.723207,12.210000,3.694840,12.810000,429.392735
86,3.733202,11.822000,3.690151,12.930000,414.443307
87,3.760054,11.600000,3.730453,12.330000,401.075330
88,3.723401,12.192000,3.700901,12.710000,427.307409
89,3.702063,12.660000,3.676633,13.510000,416.871976
90,3.729513,12.160000,3.701424,12.910000,423.580540
91,3.699171,12.648000,3.670291,13.790000,423.101544
92,3.691801,12.890000,3.670465,13.320000,421.762438
93,3.716012,12.274000,3.682663,13.200000,420.944931
94,3.667165,13.096000,3.648660,13.380000,415.082355
95,3.860143,11.030000,3.852179,11.050000,420.922928
96,3.990540,10.474000,4.002899,10.430000,399.656910
97,3.683128,12.580000,3.657602,13.610000,429.406396
98,3.688641,12.852000,3.676413,13.090000,430.751236
99,3.725762,12.266000,3.709959,12.670000,420.163170
100,3.683725,12.684000,3.667031,13.410000,421.843097
101,3.658761,12.860000,3.640637,12.970000,420.758129
102,3.644974,13.322000,3.621373,13.760000,426.595993
