iter,train_loss,train_acc,test_loss,test_acc,time
1,2.306487,10.000000,2.306487,10.000000,0.000000
2,2.391010,10.000000,2.391010,10.000000,13.146678
3,2.370833,10.000000,2.370818,10.000000,13.879785
4,2.345026,10.038000,2.344703,10.050000,13.307637
5,2.406630,10.054000,2.406023,10.070000,13.806179
6,2.369922,10.022000,2.369057,10.020000,13.019670
7,2.413271,10.296000,2.412013,10.400000,15.125881
8,2.415872,10.140000,2.415210,10.230000,13.584583
9,2.352531,10.510000,2.351401,10.700000,16.452892
10,2.355095,10.196000,2.353501,10.360000,14.873567
11,2.355922,10.208000,2.354243,10.290000,13.882430
12,2.322373,11.042000,2.319591,11.330000,17.462902
13,2.370855,11.642000,2.367942,11.850000,14.709125
14,2.307014,11.234000,2.303502,11.600000,13.599177
15,2.288978,11.354000,2.283926,11.760000,15.717208
16,2.271175,11.978000,2.265268,12.460000,13.751714
17,2.280797,15.698000,2.274735,16.170000,13.348428
18,2.260886,12.846000,2.252962,13.370000,14.189983
19,2.249330,15.696000,2.241596,16.060000,14.025638
20,2.229899,13.944000,2.219172,14.350000,13.497750
21,2.253840,13.380000,2.245169,13.820000,13.687385
22,2.260108,13.524000,2.251753,13.920000,13.590734
23,2.247062,13.508000,2.233295,13.940000,13.193711
24,2.191087,15.096000,2.175504,15.510000,14.583022
25,2.230688,14.178000,2.216953,14.600000,13.444163
26,2.217610,14.096000,2.202185,14.640000,12.948354
27,2.204970,15.712000,2.192078,16.300000,13.163505
28,2.182359,16.110000,2.165648,16.990000,14.064658
29,2.181953,16.124000,2.166626,16.830000,14.547047
30,2.176084,14.832000,2.156171,15.190000,14.084360
31,2.167450,14.986000,2.146951,15.350000,13.914922
32,2.187151,14.522000,2.170524,14.960000,13.108608
33,2.145109,15.820000,2.127087,16.400000,13.194140
34,2.172400,14.944000,2.151850,15.550000,14.019352
35,2.124763,16.628000,2.100183,17.300000,14.109445
36,2.094446,16.892000,2.066891,17.660000,13.431633
37,2.139195,15.194000,2.111521,15.950000,14.172073
38,2.146318,16.534000,2.120160,17.310000,14.025762
39,2.163389,14.548000,2.134043,15.190000,12.670077
40,2.091732,19.692000,2.065905,20.380000,12.834845
41,2.104572,17.708000,2.074911,19.210000,14.454934
42,2.057722,20.960000,2.032012,21.560000,13.907934
43,2.046406,19.432000,2.015041,20.540000,14.281307
44,2.107099,16.650000,2.072321,17.840000,16.325029
45,2.069368,19.910000,2.034460,21.810000,13.553875
46,2.046712,21.636000,2.017608,22.540000,13.995849
47,2.048862,22.428000,2.017889,23.660000,13.944349
48,2.020162,22.620000,1.982768,24.110000,14.929323
49,2.031105,22.636000,1.999240,24.370000,13.125903
50,2.039910,22.034000,2.010438,23.120000,13.717314
51,2.033873,21.626000,2.000338,23.190000,14.975667
52,2.026275,21.790000,1.993239,22.960000,16.038924
53,2.021321,22.168000,1.983974,23.930000,14.332012
54,1.950706,26.904000,1.912698,29.690000,15.312996
55,2.010929,22.444000,1.978255,23.500000,13.854570
56,1.998101,26.132000,1.958716,28.660000,14.680404
57,1.992503,22.434000,1.951922,25.090000,14.790655
58,2.006884,24.284000,1.965698,26.480000,13.681228
59,1.952734,27.806000,1.907700,30.250000,14.119510
60,1.920721,27.690000,1.883363,30.120000,14.640054
61,1.947772,26.020000,1.906379,28.520000,14.618603
62,1.947663,25.122000,1.909383,27.300000,14.470408
63,1.919612,25.672000,1.884637,28.130000,14.595973
64,1.937293,26.418000,1.898186,29.020000,13.338924
65,1.929381,28.028000,1.886966,31.030000,13.271696
66,1.906688,30.368000,1.858657,33.500000,12.601741
67,1.938301,26.372000,1.895333,28.290000,12.779208
68,1.935506,26.496000,1.891562,27.850000,14.612750
69,1.913700,24.694000,1.871957,26.570000,14.595344
70,2.013498,23.372000,1.958347,25.900000,16.687333
71,1.955088,26.320000,1.905217,28.680000,15.373493
72,1.921140,25.572000,1.876573,28.410000,14.902141
73,1.878691,28.992000,1.838090,31.180000,14.484631
74,1.881713,29.006000,1.835473,31.920000,15.240983
75,1.871920,28.402000,1.826162,31.180000,14.449747
76,1.921828,26.322000,1.871526,29.010000,16.082727
77,1.896745,25.814000,1.856432,28.450000,13.181678
78,1.852040,29.778000,1.800226,32.690000,14.370706
79,1.887241,28.890000,1.833484,31.570000,13.319501
80,1.858874,31.350000,1.817854,33.870000,13.471009
81,1.865421,31.638000,1.812100,34.580000,14.417344
82,1.869896,30.012000,1.828235,32.590000,13.584120
83,1.878168,30.086000,1.835244,32.800000,14.519869
84,1.870704,30.326000,1.819986,32.900000,13.021818
85,1.817425,33.618000,1.764258,35.530000,13.947127
86,1.821352,30.402000,1.787411,32.410000,13.538929
87,1.817260,31.954000,1.790482,33.090000,13.324742
88,1.857293,30.558000,1.814083,32.880000,13.491170
89,1.819103,31.848000,1.775488,34.410000,13.330292
90,1.803797,34.066000,1.770687,35.120000,13.592678
91,1.838933,31.238000,1.795425,32.750000,14.976979
92,1.812176,33.690000,1.777022,35.850000,13.277917
93,1.773755,34.486000,1.743454,36.160000,13.517125
94,1.804382,34.244000,1.776046,35.230000,13.845395
95,1.817709,33.310000,1.780914,34.730000,15.151874
96,1.801114,33.132000,1.755212,35.550000,12.782780
97,1.782522,35.584000,1.739748,37.640000,13.603743
98,1.802024,33.170000,1.762455,35.170000,13.807110
99,1.832662,31.960000,1.788100,33.640000,13.793391
100,1.815722,33.254000,1.784982,34.650000,14.004793
101,1.802012,32.934000,1.756948,35.110000,12.674566
102,1.771623,34.368000,1.747177,35.620000,13.694725
103,1.751938,35.376000,1.733512,36.830000,14.366511
104,1.794027,34.178000,1.763481,35.390000,15.649365
105,1.786923,33.104000,1.759194,34.140000,14.935284
106,1.780101,33.248000,1.747138,34.480000,13.375974
