iter,train_loss,train_acc,test_loss,test_acc,time
1,2.318273,10.000000,2.318273,10.000000,0.000000
2,2.336856,10.000000,2.336854,10.000000,14.419325
3,2.332644,10.000000,2.332385,10.000000,14.236202
4,2.317481,10.000000,2.315418,10.000000,13.036981
5,2.288942,13.904000,2.282739,14.010000,13.783247
6,2.239584,12.136000,2.226097,12.990000,14.302374
7,2.149990,14.814000,2.125446,16.110000,13.715810
8,2.131586,16.782000,2.105750,19.700000,13.518469
9,2.041017,21.700000,2.015078,23.750000,13.916306
10,2.019032,23.656000,1.992302,25.580000,12.655878
11,2.024744,22.694000,1.993185,24.890000,13.363267
12,1.979307,25.378000,1.950118,26.820000,13.017065
13,1.973464,25.890000,1.941424,27.370000,13.183426
14,1.973070,25.634000,1.937325,27.360000,13.094996
15,1.908765,27.694000,1.887641,28.350000,13.278380
16,1.885728,29.266000,1.859006,30.040000,12.531550
17,1.859521,29.394000,1.840648,30.350000,13.835507
18,1.825950,30.570000,1.809635,31.060000,14.182556
19,1.826724,30.612000,1.799906,31.610000,12.839507
20,1.813040,31.170000,1.794315,31.520000,14.031027
21,1.774095,32.224000,1.759229,32.610000,13.468456
22,1.784559,31.556000,1.778298,31.590000,12.876409
23,1.768733,32.620000,1.749551,33.300000,13.000627
24,1.750322,32.670000,1.740667,33.360000,13.154125
25,1.727651,33.940000,1.709673,34.630000,15.295094
26,1.715685,34.656000,1.686108,35.960000,15.325591
27,1.706443,35.518000,1.692801,36.370000,12.876200
28,1.701447,36.054000,1.672900,37.440000,13.694812
29,1.702675,35.596000,1.673651,36.870000,14.306730
30,1.688814,35.846000,1.660716,36.820000,15.021098
31,1.673365,36.908000,1.654064,38.180000,14.795471
32,1.663942,38.372000,1.635716,39.250000,16.019547
33,1.652959,38.364000,1.633858,39.200000,15.656441
34,1.634219,38.516000,1.598765,40.230000,15.556293
35,1.611412,39.248000,1.583288,40.390000,14.081678
36,1.614097,39.612000,1.594522,40.710000,14.780904
37,1.613920,39.366000,1.595309,40.160000,14.997988
38,1.594712,40.434000,1.570345,41.970000,14.309806
39,1.586418,41.330000,1.561068,42.200000,13.318065
40,1.597113,41.260000,1.583885,41.810000,14.218814
41,1.593960,40.832000,1.570658,41.470000,15.761160
42,1.588208,40.664000,1.568929,41.570000,13.859703
43,1.566697,42.144000,1.552834,42.900000,13.693987
44,1.544190,43.882000,1.520367,44.700000,14.324723
45,1.519945,44.430000,1.499602,44.770000,13.545451
46,1.535355,43.326000,1.514044,44.140000,13.140608
47,1.513904,44.708000,1.494748,45.230000,14.790696
48,1.503410,45.206000,1.491365,45.180000,13.630967
49,1.497713,44.800000,1.469861,45.970000,14.946710
50,1.489410,45.400000,1.457056,45.890000,13.080448
51,1.480367,45.836000,1.454015,46.310000,13.505966
52,1.460497,47.056000,1.441945,47.000000,13.667588
53,1.446087,47.502000,1.428552,47.860000,13.511233
54,1.461851,47.004000,1.436849,47.280000,13.098743
55,1.454731,47.192000,1.418662,48.260000,14.873654
56,1.453222,47.718000,1.430492,48.020000,13.066662
57,1.439072,47.858000,1.413545,48.180000,13.935290
58,1.431328,48.134000,1.405290,48.770000,13.418388
59,1.410369,48.972000,1.390157,49.350000,15.961754
60,1.397760,49.448000,1.374219,49.420000,13.071148
61,1.407638,49.316000,1.386556,49.210000,13.251111
62,1.400196,49.402000,1.387367,49.210000,14.543897
63,1.387206,49.882000,1.364750,50.170000,14.615477
64,1.389683,49.920000,1.366017,50.480000,16.192236
65,1.398304,49.598000,1.381545,49.580000,14.235579
66,1.360550,50.640000,1.342088,50.500000,15.065341
67,1.375646,50.292000,1.344636,50.850000,15.724756
68,1.363608,50.630000,1.350763,50.860000,14.316639
69,1.359305,50.618000,1.326318,51.480000,14.525492
70,1.363124,51.138000,1.337694,51.360000,14.163702
71,1.344316,51.402000,1.327282,51.500000,13.528970
72,1.328843,51.936000,1.309567,52.150000,16.262831
73,1.316582,52.258000,1.299236,52.590000,14.582733
74,1.317722,52.356000,1.294195,52.700000,12.905260
75,1.312969,52.424000,1.290913,52.780000,14.385709
76,1.302019,52.850000,1.278822,53.350000,13.657535
77,1.299343,52.878000,1.278909,53.340000,13.906740
78,1.291503,52.986000,1.272529,53.240000,13.371968
79,1.275781,53.546000,1.257799,53.480000,14.042762
80,1.272539,53.462000,1.256575,53.670000,13.816793
81,1.274468,53.792000,1.257421,53.850000,13.980251
82,1.272545,53.870000,1.253485,53.890000,13.118546
83,1.264008,54.378000,1.249159,54.440000,14.321053
84,1.254960,54.670000,1.239959,54.850000,13.136272
85,1.254117,54.792000,1.237257,55.190000,13.321683
86,1.258285,54.402000,1.244177,54.840000,12.921794
87,1.249682,55.144000,1.226895,55.300000,13.894912
88,1.232319,55.392000,1.213214,55.880000,13.273598
89,1.246788,55.080000,1.230231,55.070000,16.383397
90,1.228036,55.588000,1.210737,56.250000,13.895158
91,1.227146,55.780000,1.215959,56.010000,13.653988
92,1.221473,55.936000,1.199476,56.560000,13.916887
93,1.207935,56.396000,1.193501,56.790000,15.137488
94,1.213950,56.034000,1.194602,56.740000,15.710598
95,1.202155,56.598000,1.181929,57.120000,14.686554
96,1.208798,56.350000,1.189723,56.940000,14.898962
97,1.186835,57.148000,1.168259,57.890000,14.736422
98,1.186743,57.014000,1.172554,57.920000,13.694616
99,1.185748,57.418000,1.162896,57.920000,15.355802
100,1.179068,57.536000,1.158782,58.010000,13.723716
101,1.182664,57.758000,1.160878,58.480000,14.685750
102,1.158871,58.178000,1.142320,58.750000,14.509453
103,1.160039,58.504000,1.143083,59.000000,13.902458
104,1.151868,58.690000,1.136757,59.110000,14.153070
105,1.146219,58.720000,1.128017,59.270000,13.384390
106,1.142806,59.002000,1.125200,59.360000,13.092768
107,1.144221,59.052000,1.121567,59.350000,13.372549
108,1.133377,59.150000,1.114026,59.660000,12.777038
109,1.119426,59.828000,1.100836,60.350000,13.915837
110,1.111985,59.958000,1.095114,60.180000,14.155049
111,1.112034,60.298000,1.091745,60.850000,13.337855
112,1.097270,60.820000,1.080522,61.210000,14.213162
113,1.112569,60.142000,1.093908,60.600000,12.699078
114,1.090274,60.700000,1.079704,61.190000,15.361247
115,1.097202,60.696000,1.085547,60.900000,14.119973
116,1.096365,60.946000,1.083518,61.470000,14.754566
117,1.087569,60.948000,1.072107,61.130000,14.479752
118,1.079862,61.232000,1.067216,61.290000,13.223828
119,1.067595,61.942000,1.053908,61.830000,13.621422
120,1.057493,62.370000,1.046583,62.420000,13.924936
121,1.053018,62.386000,1.037862,62.520000,13.700483
122,1.054195,62.550000,1.039595,62.770000,14.568902
123,1.041446,63.088000,1.030196,63.320000,13.864069
124,1.049497,62.576000,1.044770,62.360000,14.807169
125,1.040179,62.816000,1.031500,63.020000,15.030176
126,1.028317,63.576000,1.020959,63.520000,14.144185
127,1.031189,63.452000,1.024002,63.230000,14.858874
128,1.022170,63.566000,1.016267,63.180000,14.108585
129,1.026222,63.322000,1.018609,63.430000,14.281391
130,1.021298,63.662000,1.012393,63.720000,14.366600
131,1.020986,63.496000,1.012793,63.860000,16.366032
132,1.012537,63.910000,1.009171,64.000000,13.843939
133,0.997557,64.656000,0.986079,64.670000,15.064148
134,0.989896,64.978000,0.978667,64.960000,13.602736
135,0.995457,64.482000,0.985916,64.720000,13.917430
136,1.001774,64.292000,0.990289,64.480000,14.763042
137,0.972874,65.586000,0.965021,65.380000,14.120843
138,0.970945,65.720000,0.964806,65.390000,14.313285
139,0.966285,66.010000,0.965621,65.210000,14.629566
140,0.951288,66.270000,0.950924,65.980000,14.787393
141,0.956087,66.542000,0.951863,65.850000,15.121855
142,0.955392,66.246000,0.954448,65.870000,15.162146
143,0.945772,66.408000,0.952819,66.050000,16.599135
144,0.938298,67.014000,0.940014,66.380000,15.340472
145,0.942697,66.802000,0.940899,66.490000,13.914766
146,0.945203,66.622000,0.939419,66.220000,15.077781
147,0.923197,67.452000,0.926196,66.830000,14.675353
148,0.912141,67.840000,0.912724,67.360000,14.471867
149,0.926183,67.174000,0.925361,66.930000,13.929292
150,0.915176,67.420000,0.922751,67.080000,15.956527
151,0.905885,67.960000,0.911004,67.450000,15.148137
152,0.903599,68.020000,0.907961,67.610000,14.817011
153,0.894703,68.536000,0.897692,68.070000,15.081585
154,0.903292,68.098000,0.905907,67.700000,14.202085
155,0.914821,67.638000,0.919511,67.240000,13.562241
156,0.887083,68.674000,0.892565,68.250000,13.100497
157,0.887162,68.666000,0.892636,68.350000,14.237657
158,0.879122,69.192000,0.881145,68.410000,15.255511
159,0.876469,69.066000,0.886567,68.230000,13.731657
160,0.876283,69.100000,0.883793,68.440000,14.231093
161,0.881559,68.868000,0.885808,68.360000,13.994884
162,0.866437,69.386000,0.876320,68.580000,13.323195
163,0.876333,69.268000,0.878023,68.620000,14.601274
164,0.872506,69.336000,0.874561,68.770000,16.452260
165,0.854385,69.804000,0.861478,69.310000,13.898814
166,0.853943,69.684000,0.857959,69.030000,13.902908
167,0.851542,70.094000,0.859828,69.130000,13.201235
168,0.839619,70.316000,0.852560,69.550000,14.100945
169,0.827359,70.548000,0.845842,69.860000,13.150525
170,0.827718,70.732000,0.844693,69.680000,12.399904
171,0.822277,70.952000,0.835295,70.200000,14.116549
172,0.831701,70.744000,0.844344,70.160000,13.694766
173,0.823912,70.826000,0.837256,69.810000,12.949585
174,0.837015,70.404000,0.856552,69.480000,14.049233
175,0.821134,71.092000,0.833362,70.380000,13.020372
176,0.805121,71.658000,0.822333,70.870000,13.013760
177,0.802913,71.626000,0.818026,70.700000,13.923431
178,0.801729,71.696000,0.816595,70.530000,14.329951
179,0.804041,71.346000,0.823696,70.470000,13.594547
180,0.790552,72.438000,0.804272,71.340000,13.533570
181,0.796529,72.032000,0.808310,71.050000,14.204500
182,0.787762,72.064000,0.802678,71.410000,13.205575
183,0.782422,72.534000,0.794608,71.630000,12.709897
184,0.769832,72.878000,0.786580,72.100000,13.238503
185,0.790197,72.268000,0.806341,71.230000,13.523017
186,0.771949,72.760000,0.789862,71.710000,15.704670
187,0.763443,73.166000,0.783387,71.820000,15.607879
