iter,train_loss,train_acc,test_loss,test_acc,time
1,4.680301,1.000000,4.680301,1.000000,0.000000
2,4.679915,1.000000,4.679916,1.000000,412.246809
3,4.665155,1.000000,4.665156,1.000000,377.403011
4,4.662598,1.000000,4.662600,1.000000,363.625034
5,4.657029,1.000000,4.657029,1.000000,379.314559
6,4.667428,1.000000,4.667431,1.000000,356.777892
7,4.660411,1.000000,4.660409,1.000000,383.844127
8,4.650844,1.000000,4.650841,1.000000,390.110177
9,4.660166,1.000000,4.660162,1.000000,375.533936
10,4.652929,1.000000,4.652898,1.000000,397.375219
11,4.655637,1.000000,4.655573,1.000000,377.670733
12,4.654382,1.000000,4.654250,1.000000,366.719419
13,4.659198,1.000000,4.659078,1.000000,334.207289
14,4.658152,1.000000,4.658072,1.000000,363.095657
15,4.657121,1.000000,4.656982,1.000000,356.425655
16,4.649044,1.000000,4.648807,1.000000,370.240643
17,4.657748,1.000000,4.657373,1.000000,372.452234
18,4.655174,1.362000,4.654880,1.130000,350.757035
19,4.649830,1.000000,4.649236,1.000000,360.111724
20,4.647606,1.020000,4.646890,1.000000,380.180520
21,4.647625,1.002000,4.646560,1.030000,422.002227
22,4.650025,1.226000,4.648138,1.290000,395.959382
23,4.652838,1.000000,4.651335,1.010000,406.876422
24,4.648020,1.036000,4.645684,1.060000,399.212464
25,4.651673,1.004000,4.649568,0.990000,393.223152
26,4.632043,1.012000,4.628833,1.010000,348.775053
27,4.630489,1.000000,4.628224,1.010000,369.268301
28,4.633355,1.002000,4.629248,1.010000,369.176039
29,4.632553,1.052000,4.626674,1.070000,383.142759
30,4.691162,1.198000,4.695087,1.130000,372.771200
31,4.629735,1.106000,4.623733,1.090000,322.555282
32,4.643604,1.234000,4.637565,1.220000,379.647712
33,4.589446,1.070000,4.583622,1.050000,371.800747
34,4.608282,1.470000,4.598623,1.460000,372.050140
35,4.607100,1.038000,4.599096,1.020000,366.291126
36,4.593418,1.022000,4.585727,1.000000,394.617603
37,4.604503,1.180000,4.596978,1.180000,344.860841
38,4.604800,1.284000,4.592509,1.490000,425.802287
39,4.554133,1.474000,4.541601,1.620000,333.876629
40,4.594707,1.484000,4.582135,1.470000,357.230334
41,4.546779,1.490000,4.531919,1.630000,377.237955
42,4.509929,1.832000,4.497112,1.910000,366.731866
