iter,train_loss,train_acc,test_loss,test_acc,time
1,4.666629,1.000000,4.666629,1.000000,0.000000
2,4.646094,1.000000,4.645885,1.000000,0.000000
3,4.307549,3.444000,4.289380,3.830000,0.000000
4,4.218969,3.992000,4.198313,4.180000,0.000000
5,4.239117,4.464000,4.232392,4.490000,0.025996
6,4.247051,5.018000,4.233607,5.300000,0.025454
7,4.226298,4.632000,4.216165,4.550000,0.026071
8,4.248105,4.312000,4.224313,4.930000,0.024744
9,4.201796,4.890000,4.199034,4.800000,0.023318
10,4.215748,5.008000,4.208420,5.030000,0.026108
11,4.241806,4.696000,4.233920,4.910000,0.023952
12,4.669901,2.614000,4.694410,2.770000,0.023884
13,4.382156,2.892000,4.392507,2.860000,0.024062
14,4.907097,1.756000,4.991618,1.510000,0.024358
15,4.705148,1.948000,4.701528,1.920000,0.025961
16,4.669585,2.366000,4.657057,2.580000,0.023764
17,4.254451,3.954000,4.266649,3.920000,0.023929
18,4.415298,2.666000,4.410576,2.590000,0.026637
19,4.393320,3.406000,4.373538,3.770000,0.025286
20,4.411868,3.312000,4.396510,3.600000,0.028712
21,4.164669,5.410000,4.144868,5.540000,0.026410
22,4.267802,4.890000,4.254487,5.370000,0.025145
23,4.180655,5.088000,4.162986,5.220000,0.025596
24,4.132751,5.310000,4.115029,5.750000,0.028365
25,4.232116,4.810000,4.230590,4.690000,0.029297
26,4.078753,6.090000,4.058796,6.460000,0.026028
27,4.110147,5.624000,4.098899,5.910000,0.024888
28,4.107874,5.650000,4.104310,5.730000,0.027376
29,4.106806,6.054000,4.103301,6.260000,0.032230
30,4.311990,5.068000,4.358444,4.910000,0.024276
31,4.345144,5.266000,4.424380,5.710000,0.026238
32,4.081294,6.300000,4.080263,6.740000,0.024763
33,4.175726,6.222000,4.209529,6.860000,0.027086
34,4.209782,5.972000,4.208335,6.360000,0.025612
35,4.214323,5.626000,4.226892,5.900000,0.025738
36,4.137181,6.040000,4.127174,6.090000,0.023250
37,4.182452,5.668000,4.194372,5.870000,0.023154
38,4.603815,4.206000,4.699763,4.300000,0.025838
39,4.350689,6.112000,4.391803,6.060000,0.025697
40,4.453932,5.426000,4.524141,5.630000,0.027610
41,4.413085,5.470000,4.485031,5.540000,0.026848
42,4.276893,6.442000,4.318307,6.340000,0.028199
43,4.461051,5.408000,4.501088,5.510000,0.025765
44,4.458903,4.650000,4.477494,4.710000,0.029442
45,4.381698,5.576000,4.379426,6.170000,0.024199
46,4.317190,5.124000,4.322872,5.650000,0.024375
47,4.394691,5.558000,4.405066,6.020000,0.023752
48,4.488374,4.738000,4.512982,5.030000,0.026303
49,4.508009,4.894000,4.516796,5.160000,0.027320
50,4.589038,5.146000,4.615604,5.380000,0.026876
51,4.490840,4.870000,4.511192,5.090000,0.023149
52,4.356370,5.208000,4.359960,5.670000,0.023813
53,4.630683,4.562000,4.680325,4.940000,0.022922
54,4.438983,4.406000,4.448485,4.850000,0.026100
55,4.478641,4.588000,4.507464,4.680000,0.024536
