iter,train_loss,train_acc,test_loss,test_acc,time
1,2.304851,10.000000,2.304851,10.000000,0.000000
2,2.329336,10.000000,2.329338,10.000000,0.367664
3,2.318706,10.768000,2.316088,10.930000,0.478931
4,2.242659,14.376000,2.234640,14.700000,0.587811
5,2.351814,13.156000,2.345761,13.090000,0.351551
6,2.173165,17.410000,2.159938,17.850000,0.330641
7,2.111038,19.094000,2.091156,20.220000,0.588512
8,2.066977,20.626000,2.039628,21.900000,0.485599
9,2.068808,20.466000,2.047171,21.080000,0.862415
10,2.000519,24.316000,1.973669,25.370000,0.430483
11,1.982567,23.922000,1.956715,24.620000,0.713531
12,2.003470,23.524000,1.976837,25.150000,0.817229
13,1.948784,23.422000,1.917944,24.530000,0.575516
14,1.927781,27.688000,1.893221,29.500000,0.550761
15,1.958668,23.530000,1.927552,24.690000,0.440414
16,1.885819,28.680000,1.854811,29.710000,0.562623
17,1.863455,28.830000,1.814043,30.620000,0.462431
18,1.914844,27.110000,1.869266,29.430000,0.416298
19,1.865957,29.428000,1.825987,30.640000,0.468090
20,1.861045,29.574000,1.810522,31.170000,0.417497
21,1.840800,28.248000,1.794131,30.490000,0.529174
22,1.825624,29.404000,1.779602,31.540000,0.564117
23,1.787949,31.364000,1.738730,33.770000,0.557207
24,1.754940,34.364000,1.721510,36.210000,0.369986
25,1.754576,34.472000,1.717916,36.200000,0.704901
26,1.718836,35.278000,1.673898,37.080000,0.406085
27,1.748474,34.966000,1.709640,35.770000,0.708800
28,1.696017,37.404000,1.644404,39.500000,0.634710
29,1.670536,38.772000,1.635357,39.930000,0.591171
30,1.686501,35.280000,1.640802,37.030000,0.458234
31,1.643578,38.602000,1.606278,39.680000,0.576170
32,1.644028,39.408000,1.601026,39.930000,0.828728
33,1.639677,37.994000,1.622336,38.850000,0.619888
34,1.616728,38.372000,1.570677,40.110000,0.914950
35,1.622773,39.220000,1.592824,40.290000,0.488824
36,1.592949,40.180000,1.532212,42.310000,0.550454
37,1.593217,39.752000,1.562418,39.720000,0.835161
38,1.574409,42.088000,1.528662,43.420000,0.894306
39,1.594039,39.546000,1.557480,41.650000,0.852571
40,1.580660,41.938000,1.540488,42.140000,0.673087
41,1.539062,43.018000,1.498460,44.210000,0.705462
42,1.589818,40.768000,1.558476,40.320000,1.023411
43,1.544620,40.932000,1.513161,42.550000,0.765966
44,1.530535,43.046000,1.501105,43.970000,0.854150
45,1.512051,43.940000,1.481504,44.660000,0.825850
46,1.541245,41.542000,1.506912,42.230000,0.902086
47,1.562514,41.244000,1.552861,41.540000,0.853379
48,1.500504,44.304000,1.467933,45.490000,1.032325
49,1.500417,45.254000,1.484542,44.700000,0.936529
50,1.557292,41.130000,1.537046,41.540000,0.477749
51,1.532270,42.782000,1.505634,43.080000,0.819353
52,1.528948,42.458000,1.523286,41.840000,0.807079
53,1.440937,47.672000,1.409428,48.090000,0.718505
54,1.528514,39.782000,1.534332,38.760000,0.857242
55,1.477063,45.638000,1.454113,45.990000,1.015111
56,1.426639,46.210000,1.385307,47.890000,0.473969
57,1.449313,45.864000,1.419080,46.620000,0.596422
58,1.457224,46.230000,1.452750,46.480000,0.414077
59,1.434295,48.564000,1.406265,48.530000,0.832074
60,1.403177,48.310000,1.377200,49.470000,0.686868
61,1.431533,46.962000,1.417882,47.540000,1.057933
62,1.446018,44.224000,1.433458,44.240000,0.992175
63,1.394907,48.726000,1.377093,49.420000,0.859603
64,1.422057,46.318000,1.410524,45.970000,0.870717
65,1.380503,50.220000,1.357500,50.760000,0.311403
66,1.362046,49.894000,1.329705,50.610000,0.706012
67,1.391492,48.262000,1.364540,49.010000,0.442735
68,1.346664,52.104000,1.301315,53.760000,0.546069
69,1.351629,50.714000,1.335851,51.140000,0.793829
70,1.384954,47.928000,1.362290,48.930000,0.801453
71,1.350166,51.418000,1.336048,51.580000,0.634705
72,1.325249,51.532000,1.314281,51.860000,0.890483
73,1.326842,51.616000,1.313694,52.130000,0.581012
74,1.396327,46.994000,1.382022,48.100000,0.875471
75,1.330504,50.674000,1.312877,51.830000,0.505075
76,1.299206,51.654000,1.282759,51.990000,0.481411
77,1.267233,53.286000,1.242167,54.380000,0.525073
78,1.202188,56.468000,1.187510,57.430000,0.904449
79,1.271491,55.120000,1.256712,55.640000,0.385057
80,1.241620,56.670000,1.214891,57.290000,0.610237
81,1.222864,56.028000,1.205132,56.860000,0.340934
82,1.282776,51.388000,1.260029,52.560000,0.684395
83,1.218502,55.480000,1.196098,56.450000,0.460259
84,1.230025,53.950000,1.220103,54.090000,0.622713
85,1.185117,56.798000,1.168400,57.600000,0.640551
86,1.261792,54.484000,1.252899,55.320000,0.384006
87,1.203310,55.388000,1.190543,55.820000,0.597154
88,1.179641,58.006000,1.155498,58.660000,0.686812
89,1.172303,57.082000,1.169730,57.620000,0.556933
90,1.213618,55.078000,1.204609,55.580000,0.435309
91,1.213349,55.294000,1.205610,56.150000,0.708986
92,1.156764,59.262000,1.134640,59.860000,0.411366
93,1.124522,59.248000,1.110154,60.450000,0.651445
94,1.150836,57.738000,1.126356,59.070000,0.709738
95,1.168049,56.160000,1.152667,57.270000,0.738555
96,1.115357,60.268000,1.092028,61.040000,0.559608
97,1.108963,59.938000,1.093983,60.650000,0.734325
98,1.159097,55.234000,1.138439,56.490000,0.454723
99,1.149188,57.558000,1.126666,58.790000,0.420831
100,1.117830,60.526000,1.089893,61.730000,0.574217
101,1.100811,59.484000,1.078039,60.860000,0.483800
102,1.091176,60.374000,1.070789,61.520000,0.581209
103,1.042323,63.176000,1.028257,63.900000,0.529186
104,1.071391,61.742000,1.042498,63.020000,0.580975
105,1.069497,60.842000,1.052067,62.110000,0.663332
106,1.064897,61.866000,1.058043,61.760000,0.616757
107,1.043785,62.316000,1.024224,63.030000,0.526346
108,1.029406,63.250000,1.004149,64.030000,0.538105
109,1.091769,60.726000,1.076968,61.250000,0.612296
110,1.002976,64.864000,0.998760,64.960000,0.585907
111,1.055871,62.312000,1.036907,63.010000,0.578838
112,1.019937,62.982000,1.005326,63.510000,0.815346
113,1.015735,63.524000,1.002399,64.190000,0.501340
114,1.053639,62.460000,1.038114,62.460000,0.697836
115,1.025486,63.662000,1.012434,64.460000,0.619314
116,1.018097,63.006000,1.002598,63.160000,0.505634
117,1.041491,60.850000,1.031929,61.590000,0.577706
118,1.018845,62.622000,1.007705,63.360000,0.440884
119,0.970276,65.844000,0.962166,65.670000,0.447175
120,0.966957,65.716000,0.960894,65.460000,0.414202
121,0.988764,64.552000,0.980175,65.090000,0.615703
