iter,train_loss,train_acc,test_loss,test_acc,time
1,2.315502,10.000000,2.315502,10.000000,0.000000
2,2.321984,10.000000,2.321297,10.000000,0.000000
3,2.148773,18.262000,2.114534,20.270000,0.000000
4,2.050708,24.286000,2.014181,25.900000,0.000000
5,1.951957,27.022000,1.922781,28.100000,0.000000
6,1.911551,28.010000,1.872128,29.400000,0.000000
7,1.863853,29.174000,1.823657,31.010000,0.000000
8,1.847729,29.400000,1.802495,30.670000,0.000000
9,1.811230,31.856000,1.750132,35.310000,0.000000
10,1.726530,35.954000,1.700235,37.470000,0.000000
11,1.704187,36.662000,1.641733,39.110000,0.000000
12,1.661090,38.068000,1.611961,40.380000,0.000000
13,1.618410,40.022000,1.587985,41.190000,0.000000
14,1.614204,40.852000,1.583476,42.600000,0.000000
15,1.575611,41.986000,1.527503,44.000000,0.000000
16,1.540016,43.288000,1.502499,44.530000,0.000000
17,1.506396,45.214000,1.489623,45.660000,0.000000
18,1.495773,44.896000,1.449952,46.360000,0.000000
19,1.458498,46.952000,1.429285,47.900000,0.000000
20,1.446157,47.398000,1.423091,48.150000,0.000000
21,1.421095,47.834000,1.390725,48.170000,0.000000
22,1.403686,49.140000,1.376140,49.710000,0.000000
23,1.393095,49.986000,1.363218,50.290000,0.000000
24,1.415678,48.572000,1.408616,48.870000,0.000000
25,1.305080,52.568000,1.283095,52.620000,0.000000
26,1.298050,53.158000,1.269457,54.140000,0.000000
27,1.295217,53.066000,1.270770,53.720000,0.000000
28,1.284039,53.438000,1.262145,53.540000,0.000000
29,1.269371,53.798000,1.226819,55.200000,0.000000
30,1.234706,55.636000,1.204753,55.990000,0.000000
31,1.208599,56.372000,1.173679,56.860000,0.000000
32,1.208584,56.124000,1.198301,56.820000,0.000000
33,1.231239,56.016000,1.205110,56.480000,0.000000
34,1.146423,58.942000,1.135197,59.240000,0.000000
35,1.133223,59.168000,1.113748,59.930000,0.000000
36,1.118993,59.428000,1.118797,59.400000,0.000000
37,1.094429,60.856000,1.087679,60.870000,0.000000
38,1.107273,60.468000,1.084142,61.400000,0.000000
39,1.073617,61.874000,1.061327,61.780000,0.000000
40,1.055362,62.534000,1.041612,62.670000,0.000000
41,1.032923,63.184000,1.024422,63.430000,0.000000
42,1.006286,64.182000,1.004552,64.050000,0.000000
43,1.038159,63.018000,1.048865,62.110000,0.000000
44,0.986794,64.550000,0.986637,65.020000,0.000000
45,0.989829,65.086000,0.989734,64.740000,0.000000
46,0.945834,66.380000,0.956621,65.780000,0.000000
47,0.976977,65.204000,0.974233,65.220000,0.000000
48,0.927083,67.102000,0.922826,66.980000,0.000000
49,0.893452,68.216000,0.901802,67.330000,0.000000
50,0.929127,67.064000,0.930640,66.900000,0.000000
51,0.868997,69.262000,0.876010,68.780000,0.000000
52,0.912078,67.692000,0.908415,67.950000,0.000000
53,0.866250,69.376000,0.870088,69.230000,0.000000
54,0.851601,69.610000,0.861701,68.760000,0.000000
55,0.855148,69.730000,0.865264,69.230000,0.000000
56,0.827002,70.836000,0.836382,70.680000,0.000000
57,0.816264,71.062000,0.827122,70.810000,0.000000
58,0.788151,72.340000,0.801793,71.810000,0.000000
59,0.801115,71.818000,0.830068,70.500000,0.000000
60,0.778263,72.374000,0.799612,71.480000,0.000000
61,0.797332,71.822000,0.810731,71.190000,0.000000
62,0.762513,73.094000,0.781326,72.190000,0.000000
63,0.786838,72.428000,0.803576,71.460000,0.000000
64,0.725630,74.470000,0.747195,73.660000,0.000000
65,0.726478,74.694000,0.759502,73.440000,0.000000
66,0.702390,75.266000,0.723327,74.390000,0.000000
67,0.710175,74.916000,0.735435,73.960000,0.000000
68,0.709124,75.042000,0.729322,74.240000,0.000000
69,0.697138,75.422000,0.734448,74.860000,0.000000
70,0.689434,75.814000,0.709363,74.780000,0.000000
71,0.677536,76.066000,0.707995,75.150000,0.000000
72,0.721052,75.070000,0.731433,74.630000,0.000000
73,0.664541,77.116000,0.687822,75.800000,0.000000
74,0.703167,75.164000,0.744870,74.010000,0.000000
75,0.638736,77.324000,0.675714,76.190000,0.000000
76,0.619153,78.570000,0.654884,77.320000,0.000000
77,0.634562,77.780000,0.669301,76.820000,0.000000
78,0.609298,78.816000,0.647171,77.330000,0.000000
79,0.599251,78.688000,0.643330,76.980000,0.000000
80,0.626309,78.076000,0.664436,77.100000,0.000000
81,0.592132,79.114000,0.645813,77.140000,0.000000
82,0.602470,79.116000,0.647620,77.400000,0.000000
83,0.563118,80.164000,0.613099,78.890000,0.000000
84,0.572506,79.870000,0.624651,78.320000,0.000000
85,0.534112,81.198000,0.580728,79.560000,0.000000
86,0.563666,80.126000,0.615312,78.630000,0.000000
87,0.514768,82.094000,0.565333,80.500000,0.000000
88,0.506218,82.472000,0.559100,80.150000,0.000000
89,0.541607,81.106000,0.590805,79.830000,0.000000
90,0.510852,82.016000,0.563561,80.340000,0.000000
91,0.507858,82.164000,0.557794,81.180000,0.000000
92,0.483058,83.234000,0.533293,81.280000,0.000000
93,0.474923,83.542000,0.532080,81.550000,0.000000
94,0.465077,83.908000,0.515240,82.130000,0.000000
95,0.467775,83.572000,0.521119,82.030000,0.000000
96,0.460203,83.960000,0.524527,82.090000,0.000000
97,0.478511,83.292000,0.543739,81.420000,0.000000
98,0.511805,82.272000,0.576903,80.640000,0.000000
99,0.430033,85.256000,0.498561,83.230000,0.000000
100,0.467278,83.752000,0.532963,81.810000,0.000000
101,0.435557,84.744000,0.500193,83.090000,0.000000
102,0.451239,84.426000,0.513202,82.490000,0.000000
103,0.437077,84.728000,0.496521,82.900000,0.000000
104,0.414975,85.452000,0.480653,82.900000,0.000000
105,0.412504,85.682000,0.488356,83.340000,0.000000
106,0.413601,85.788000,0.479382,83.600000,0.000000
107,0.399535,85.852000,0.468374,83.970000,0.000000
108,0.388249,86.800000,0.460030,84.330000,0.000000
109,0.405658,85.386000,0.486636,83.030000,0.000000
110,0.368775,87.292000,0.439303,84.800000,0.000000
111,0.400960,86.162000,0.476771,84.000000,0.000000
112,0.374721,86.888000,0.442895,84.630000,0.000000
113,0.396084,86.260000,0.480499,83.720000,0.000000
114,0.373844,87.218000,0.455894,84.280000,0.000000
115,0.366754,87.408000,0.443211,84.920000,0.000000
116,0.351330,87.872000,0.431742,85.300000,0.000000
117,0.343155,88.182000,0.434591,85.290000,0.000000
118,0.355401,87.614000,0.437466,85.390000,0.000000
119,0.353429,87.578000,0.443143,85.020000,0.000000
120,0.344381,88.028000,0.419484,85.960000,0.000000
121,0.329799,88.628000,0.423143,85.600000,0.000000
122,0.326446,88.770000,0.414338,86.020000,0.000000
123,0.332610,88.432000,0.426323,85.690000,0.000000
124,0.313682,89.068000,0.405808,86.240000,0.000000
125,0.334499,88.444000,0.426472,85.750000,0.000000
126,0.315480,88.896000,0.405546,85.930000,0.000000
127,0.321328,88.842000,0.416749,86.570000,0.000000
128,0.317268,88.882000,0.412947,85.770000,0.000000
129,0.298534,89.786000,0.402210,86.180000,0.000000
130,0.318840,89.068000,0.415296,86.050000,0.000000
131,0.301968,89.538000,0.396843,86.260000,0.000000
132,0.310227,89.210000,0.402538,86.210000,0.000000
133,0.288805,89.880000,0.390087,87.060000,0.000000
134,0.297480,89.638000,0.399580,86.560000,0.000000
135,0.275761,90.470000,0.386504,87.070000,0.000000
136,0.308973,89.232000,0.428909,85.880000,0.000000
137,0.271379,90.542000,0.386932,87.040000,0.000000
