iter,train_loss,train_acc,test_loss,test_acc,time
1,4.667846,1.000000,4.667846,1.000000,0.000000
2,4.641513,1.000000,4.641407,1.000000,0.000000
3,4.274836,3.924000,4.263239,4.140000,0.000000
4,4.251792,3.754000,4.226648,3.940000,0.000000
5,4.419978,2.794000,4.423789,2.690000,0.012889
6,4.208983,4.740000,4.186516,4.910000,0.014392
7,4.366190,3.592000,4.364750,3.960000,0.014419
8,4.219839,4.684000,4.221221,4.990000,0.013112
9,4.323758,4.752000,4.347957,4.940000,0.014110
10,4.126263,5.392000,4.151324,5.390000,0.014530
11,4.126468,5.242000,4.164896,4.820000,0.014251
12,4.137066,5.046000,4.163309,4.690000,0.014042
13,4.079334,5.566000,4.092187,5.210000,0.014364
14,4.014149,6.076000,4.018460,5.750000,0.013297
15,4.048209,6.360000,4.045300,6.300000,0.012891
16,3.969986,7.228000,3.958883,7.380000,0.013974
17,3.943496,7.646000,3.933439,7.740000,0.014324
18,3.916648,7.776000,3.909681,7.970000,0.018413
19,3.920246,7.674000,3.913383,7.970000,0.015257
20,3.909704,7.866000,3.902905,7.850000,0.015322
21,3.915578,7.830000,3.922459,7.850000,0.013393
22,3.885462,8.128000,3.900886,7.850000,0.014735
23,3.892112,7.934000,3.889821,8.370000,0.015414
24,3.887362,8.276000,3.883160,8.720000,0.014096
25,3.887258,8.476000,3.884791,9.140000,0.013330
26,3.852224,9.052000,3.871213,9.060000,0.014312
27,3.852320,9.128000,3.866259,9.180000,0.013641
28,3.846114,9.184000,3.877399,8.660000,0.013173
29,3.829354,9.278000,3.852481,9.220000,0.014649
30,3.809312,9.920000,3.826545,9.870000,0.013999
31,3.796002,9.766000,3.802617,9.910000,0.014305
32,3.807545,9.764000,3.799790,9.930000,0.013828
33,3.797859,9.996000,3.794353,10.040000,0.014412
34,3.804925,10.026000,3.805408,10.080000,0.013139
35,3.798431,10.220000,3.798860,10.190000,0.014066
36,3.789439,10.484000,3.800293,10.450000,0.016179
37,3.783361,10.508000,3.804025,10.490000,0.013314
38,3.766807,10.638000,3.787685,10.390000,0.015727
39,3.731808,11.200000,3.745771,11.080000,0.015540
40,3.715485,11.388000,3.710015,11.800000,0.013083
41,3.737504,11.154000,3.721570,11.400000,0.014386
42,3.707452,11.474000,3.697339,11.900000,0.013844
43,3.701026,11.548000,3.691112,12.150000,0.014489
44,3.696198,11.882000,3.692628,12.130000,0.014095
45,3.688365,12.108000,3.688254,12.170000,0.014308
46,3.662852,12.578000,3.656677,12.850000,0.013977
47,3.656440,12.666000,3.656904,12.730000,0.014158
48,3.677417,12.284000,3.677042,12.100000,0.015742
49,3.642451,12.732000,3.643333,12.880000,0.016245
50,3.633574,13.168000,3.628980,13.320000,0.014746
51,3.627093,13.204000,3.633349,13.220000,0.012997
52,3.614325,13.374000,3.609056,13.760000,0.014587
53,3.610154,13.536000,3.608677,13.500000,0.013759
54,3.637725,13.036000,3.636869,13.330000,0.012330
55,3.607429,13.378000,3.603317,13.830000,0.014684
56,3.591113,13.676000,3.592771,14.160000,0.014098
57,3.583011,13.500000,3.587348,13.870000,0.014236
58,3.571385,13.974000,3.595350,13.870000,0.015139
59,3.575136,13.918000,3.586117,14.380000,0.014628
60,3.567806,14.098000,3.574052,14.200000,0.013155
61,3.541417,14.564000,3.540896,14.910000,0.013896
62,3.568190,13.996000,3.567963,14.160000,0.017074
63,3.542531,14.216000,3.543623,14.720000,0.017999
64,3.557773,14.200000,3.564006,14.560000,0.014696
65,3.522954,14.784000,3.518811,15.430000,0.016464
66,3.524246,15.054000,3.520021,15.460000,0.014971
67,3.531408,14.772000,3.536280,14.920000,0.014489
68,3.514316,14.964000,3.509713,15.010000,0.015487
69,3.488025,15.320000,3.496396,15.490000,0.014119
70,3.511562,14.722000,3.507228,15.350000,0.012725
71,3.494855,15.124000,3.481675,15.710000,0.013593
72,3.476249,15.368000,3.469924,15.990000,0.019041
73,3.491061,15.234000,3.497213,15.700000,0.014503
74,3.528521,14.838000,3.546454,15.370000,0.014966
75,3.498077,15.194000,3.497772,15.780000,0.014197
76,3.483697,15.970000,3.476109,16.040000,0.014384
77,3.449648,16.210000,3.449170,16.750000,0.014855
78,3.454311,16.228000,3.439317,17.030000,0.015937
79,3.446360,16.262000,3.431929,16.900000,0.015130
80,3.440938,16.594000,3.425551,17.250000,0.015600
81,3.431720,16.672000,3.421440,17.030000,0.015495
82,3.444525,16.440000,3.439998,16.970000,0.013593
83,3.461522,15.842000,3.474489,15.950000,0.013425
84,3.446129,16.368000,3.446140,16.320000,0.014032
85,3.468861,16.028000,3.461624,16.220000,0.013209
86,3.425266,16.710000,3.416201,17.430000,0.015453
87,3.393354,17.230000,3.390250,17.790000,0.014177
